location,target_end_date,horizon,wis,overprediction,underprediction,dispersion,model_id,target,reference_date
nyc,2026-01-31,1,0.18904198786547974,0.0016964855198869798,0,0.18734550234559275,UMass-alloy,ILI ED visits pct,2026-01-31
ogden,2026-01-31,1,0.2818865183842257,0,0.04214485659653781,0.23974166178768788,UMass-alloy,Flu ED visits pct,2026-01-31
oregon,2026-01-31,1,1.0833930798102882,0,0.8463604214703233,0.2370326583399649,UMass-alloy,Flu ED visits pct,2026-01-31
pittsfield,2026-01-31,1,0.3533985040010068,0.13724300483203333,0,0.21615549916897353,UMass-alloy,Flu ED visits pct,2026-01-31
portland,2026-01-31,1,0.18911941500165477,0.025186043014493106,0,0.16393337198716165,UMass-alloy,Flu ED visits pct,2026-01-31
portland-or,2026-01-31,1,0.6726672659504429,0,0.43023105332096834,0.24243621262947462,UMass-alloy,Flu ED visits pct,2026-01-31
provo,2026-01-31,1,0.2647140797135055,0,0.07518489908037534,0.18952918063313015,UMass-alloy,Flu ED visits pct,2026-01-31
roanoke,2026-01-31,1,0.44984769866040986,0.09822107988009322,0,0.3516266187803166,UMass-alloy,Flu ED visits pct,2026-01-31
rochester,2026-01-31,1,0.42460097861453405,0,0.025974556789975917,0.39862642182455815,UMass-alloy,Flu ED visits pct,2026-01-31
rock-hill,2026-01-31,1,0.38359313667796274,0.10404216871935801,0,0.27955096795860473,UMass-alloy,Flu ED visits pct,2026-01-31
rtp-area,2026-01-31,1,0.3304532528210056,0,0.0672302018760395,0.2632230509449662,UMass-alloy,Flu ED visits pct,2026-01-31
salem,2026-01-31,1,1.28495342921899,0,0.9964299585977783,0.28852347062121175,UMass-alloy,Flu ED visits pct,2026-01-31
salt-lake-city,2026-01-31,1,0.21743489216414782,0,0.022311698099137158,0.19512319406501066,UMass-alloy,Flu ED visits pct,2026-01-31
san-antonio,2026-01-31,1,0.46712736933149634,0,0.038803366649682855,0.42832400268181353,UMass-alloy,Flu ED visits pct,2026-01-31
savannah,2026-01-31,1,0.27986199521117916,0,0.08024901649980389,0.1996129787113753,UMass-alloy,Flu ED visits pct,2026-01-31
senc,2026-01-31,1,0.16704359836640992,0,0.034782249776685675,0.13226134858972424,UMass-alloy,Flu ED visits pct,2026-01-31
south-augusta,2026-01-31,1,0.22120680213838378,0,0.04024878946371367,0.1809580126746701,UMass-alloy,Flu ED visits pct,2026-01-31
south-carolina,2026-01-31,1,0.34091266850885177,0,0.08831156998167694,0.2526010985271749,UMass-alloy,Flu ED visits pct,2026-01-31
springfield,2026-01-31,1,0.2617694498456167,0,0.03376363012833022,0.2280058197172865,UMass-alloy,Flu ED visits pct,2026-01-31
st-cloud,2026-01-31,1,0.39361826278931905,0,0.1567081177592959,0.23691014503002317,UMass-alloy,Flu ED visits pct,2026-01-31
st-paul,2026-01-31,1,0.36078476531416226,0.1510886953761158,0,0.20969606993804646,UMass-alloy,Flu ED visits pct,2026-01-31
texas,2026-01-31,1,0.34946944091627646,0,0.0343332329490155,0.31513620796726094,UMass-alloy,Flu ED visits pct,2026-01-31
triad-area,2026-01-31,1,0.27509191025732505,2.329992328614515e-4,0,0.27485891102446364,UMass-alloy,Flu ED visits pct,2026-01-31
utah,2026-01-31,1,0.21563830404233297,0,0.03669785814693919,0.17894044589539376,UMass-alloy,Flu ED visits pct,2026-01-31
virginia,2026-01-31,1,0.27843071317211654,0,0.03921571512287499,0.23921499804924157,UMass-alloy,Flu ED visits pct,2026-01-31
weld,2026-01-31,1,0.22667324945232245,0.05687241678843037,0,0.16980083266389207,UMass-alloy,Flu ED visits pct,2026-01-31
wnc,2026-01-31,1,0.2804612639571713,0,0.039658746543850786,0.24080251741332048,UMass-alloy,Flu ED visits pct,2026-01-31
worcester,2026-01-31,1,0.22664365160855185,0,0.019584196787255623,0.20705945482129623,UMass-alloy,Flu ED visits pct,2026-01-31
athens,2026-02-07,4,0.511608610674663,0.09452473015534274,0,0.4170838805193202,UMass-alloy,Flu ED visits pct,2026-01-17
austin,2026-02-07,4,0.5988769659232109,0,0.22497296337316997,0.373904002550041,UMass-alloy,Flu ED visits pct,2026-01-17
baltimore,2026-02-07,4,1.1937722863793325,0.7861016936119546,0,0.407670592767378,UMass-alloy,Flu ED visits pct,2026-01-17
bangor,2026-02-07,4,0.41867200888591705,0,0.0022318019121977764,0.41644020697371925,UMass-alloy,Flu ED visits pct,2026-01-17
beaumont,2026-02-07,4,0.5719971670929254,0,0.16657858468310552,0.40541858240981987,UMass-alloy,Flu ED visits pct,2026-01-17
boston,2026-02-07,4,0.6948901982803174,0.2952327615262112,0,0.39965743675410614,UMass-alloy,Flu ED visits pct,2026-01-17
boulder,2026-02-07,4,0.44251780366102356,0,0.09793868628940178,0.3445791173716218,UMass-alloy,Flu ED visits pct,2026-01-17
charleston,2026-02-07,4,1.2642398633751863,0,0.9252642920304406,0.3389755713447458,UMass-alloy,Flu ED visits pct,2026-01-17
cherokee,2026-02-07,4,0.5283148077144112,0,0.012395041717225731,0.5159197659971855,UMass-alloy,Flu ED visits pct,2026-01-17
clt-area,2026-02-07,4,0.6174120855277585,0.05545934675143273,0,0.5619527387763257,UMass-alloy,Flu ED visits pct,2026-01-17
colorado,2026-02-07,4,0.3312076701499845,0.004292309715043796,0,0.3269153604349407,UMass-alloy,Flu ED visits pct,2026-01-17
colorado-springs,2026-02-07,4,0.37711593396870574,0.02211606845080569,0,0.3549998655179001,UMass-alloy,Flu ED visits pct,2026-01-17
columbia,2026-02-07,4,0.5386727389716122,0.04684655919529569,0,0.49182617977631643,UMass-alloy,Flu ED visits pct,2026-01-17
columbus,2026-02-07,4,1.380616905703115,0,0.9593020401043719,0.42131486559874265,UMass-alloy,Flu ED visits pct,2026-01-17
dallas,2026-02-07,4,0.42873999104011823,0,0.01837393578688509,0.41036605525323316,UMass-alloy,Flu ED visits pct,2026-01-17
denver,2026-02-07,4,0.33449538769693543,0.06594979025703743,0,0.26854559743989803,UMass-alloy,Flu ED visits pct,2026-01-17
deschutes,2026-02-07,4,1.087741386957981,0,0.5905867951171295,0.4971545918408515,UMass-alloy,Flu ED visits pct,2026-01-17
duluth,2026-02-07,4,0.5646353806956417,0.0916155112481305,0,0.4730198694475112,UMass-alloy,Flu ED visits pct,2026-01-17
el-paso,2026-02-07,4,0.6765738531730361,0.12057753861344815,0,0.5559963145595879,UMass-alloy,Flu ED visits pct,2026-01-17
eugene,2026-02-07,4,1.83613183695263,0,1.5054601865772586,0.3306716503753715,UMass-alloy,Flu ED visits pct,2026-01-17
fay-area,2026-02-07,4,0.7434963874262288,0,0.053707178849494594,0.6897892085767341,UMass-alloy,Flu ED visits pct,2026-01-17
florence,2026-02-07,4,0.6351075239252583,0,0.036963279793742726,0.5981442441315155,UMass-alloy,Flu ED visits pct,2026-01-17
floyd,2026-02-07,4,0.55846030523404,0.02973729328632377,0,0.5287230119477163,UMass-alloy,Flu ED visits pct,2026-01-17
frederick,2026-02-07,4,1.0041869162476351,0.48601143674668307,0,0.5181754795009519,UMass-alloy,Flu ED visits pct,2026-01-17
georgia,2026-02-07,4,0.4637146123615823,0,0.1294530108811585,0.3342616014804238,UMass-alloy,Flu ED visits pct,2026-01-17
greenville,2026-02-07,4,0.6650917647721979,0.10998655038617046,0,0.5551052143860274,UMass-alloy,Flu ED visits pct,2026-01-17
hall,2026-02-07,4,0.55601406300813,0.10200882955952616,0,0.4540052334486039,UMass-alloy,Flu ED visits pct,2026-01-17
harford,2026-02-07,4,0.7429860992353866,0.3324781278013753,0,0.41050797143401135,UMass-alloy,Flu ED visits pct,2026-01-17
henry,2026-02-07,4,0.39192085984382996,0.05386501961439313,0,0.33805584022943685,UMass-alloy,Flu ED visits pct,2026-01-17
horry,2026-02-07,4,0.5176568128425187,0,0.10373238233475579,0.413924430507763,UMass-alloy,Flu ED visits pct,2026-01-17
houston,2026-02-07,4,0.30472549606424937,0.03269444245423338,0,0.27203105361001595,UMass-alloy,Flu ED visits pct,2026-01-17
indiana,2026-02-07,4,0.45740057124788425,0,0.028116546167765735,0.42928402508011854,UMass-alloy,Flu ED visits pct,2026-01-17
indianapolis,2026-02-07,4,0.3809175042781655,0,0.04890982405787561,0.33200768022029,UMass-alloy,Flu ED visits pct,2026-01-17
la-grange,2026-02-07,4,0.4372444282114134,0,0.05487862786558348,0.3823658003458299,UMass-alloy,Flu ED visits pct,2026-01-17
larimer,2026-02-07,4,0.32189042162673265,0.02070913810427107,0,0.30118128352246165,UMass-alloy,Flu ED visits pct,2026-01-17
lynn,2026-02-07,4,0.876480381635782,0.34531526511935023,0,0.5311651165164317,UMass-alloy,Flu ED visits pct,2026-01-17
macon,2026-02-07,4,0.3905204654822477,0,0.17168091024136173,0.218839555240886,UMass-alloy,Flu ED visits pct,2026-01-17
maine,2026-02-07,4,0.4369694221068268,0,0.008590194829449239,0.4283792272773776,UMass-alloy,Flu ED visits pct,2026-01-17
marietta,2026-02-07,4,0.3775907827604219,0,0.011786399716481814,0.3658043830439401,UMass-alloy,Flu ED visits pct,2026-01-17
maryland,2026-02-07,4,0.7922257258597969,0.3230237016774844,0,0.46920202418231255,UMass-alloy,Flu ED visits pct,2026-01-17
massachusetts,2026-02-07,4,0.6347381070538118,0.1295023069665528,0,0.505235800087259,UMass-alloy,Flu ED visits pct,2026-01-17
medford,2026-02-07,4,2.663281632886085,0,2.289337299644864,0.37394433324122117,UMass-alloy,Flu ED visits pct,2026-01-17
mesa,2026-02-07,4,0.49852619291403066,0,0.03594547987883326,0.4625807130351974,UMass-alloy,Flu ED visits pct,2026-01-17
minneapolis,2026-02-07,4,0.5344425112518082,0.1322992535437197,0,0.4021432577080885,UMass-alloy,Flu ED visits pct,2026-01-17
minnesota,2026-02-07,4,0.5610285234339124,0.0477679088757955,0,0.5132606145581169,UMass-alloy,Flu ED visits pct,2026-01-17
montgomery,2026-02-07,4,1.082699066101872,0.6331594261062079,0,0.44953963999566415,UMass-alloy,Flu ED visits pct,2026-01-17
nenc,2026-02-07,4,0.5827092976084439,0.04460979605995292,0,0.5380995015484911,UMass-alloy,Flu ED visits pct,2026-01-17
new-bedford,2026-02-07,4,0.7976103800392501,0.2396769157919992,0,0.557933464247251,UMass-alloy,Flu ED visits pct,2026-01-17
north-carolina,2026-02-07,4,0.5319885513065138,0,0.02135368551901267,0.5106348657875011,UMass-alloy,Flu ED visits pct,2026-01-17
nyc,2026-02-07,4,0.5320193430513677,0.11306292659094626,0,0.4189564164604213,UMass-alloy,ILI ED visits pct,2026-01-17
ogden,2026-02-07,4,0.4685354454038017,0,0.0926974462447265,0.37583799915907523,UMass-alloy,Flu ED visits pct,2026-01-17
oregon,2026-02-07,4,1.8178783578317317,0,1.4828280020351905,0.33505035579654074,UMass-alloy,Flu ED visits pct,2026-01-17
pittsfield,2026-02-07,4,0.9293345506317127,0.3748872654961406,0,0.5544472851355718,UMass-alloy,Flu ED visits pct,2026-01-17
portland,2026-02-07,4,0.4353894911355766,0.07247694274390416,0,0.3629125483916724,UMass-alloy,Flu ED visits pct,2026-01-17
portland-or,2026-02-07,4,1.275657421432754,0,0.9551590573225744,0.3204983641101797,UMass-alloy,Flu ED visits pct,2026-01-17
provo,2026-02-07,4,0.4839163516262573,0,0.08368426444013194,0.4002320871861253,UMass-alloy,Flu ED visits pct,2026-01-17
roanoke,2026-02-07,4,0.7592704450894365,0.18785975712549016,0,0.5714106879639463,UMass-alloy,Flu ED visits pct,2026-01-17
rochester,2026-02-07,4,0.7229741779460639,0,0.09069447274758143,0.6322797051984824,UMass-alloy,Flu ED visits pct,2026-01-17
rock-hill,2026-02-07,4,0.710806879104001,0.09891202622547152,0,0.6118948528785295,UMass-alloy,Flu ED visits pct,2026-01-17
rtp-area,2026-02-07,4,0.47668856656226866,0,0.0023100330250769296,0.4743785335371917,UMass-alloy,Flu ED visits pct,2026-01-17
salem,2026-02-07,4,3.020553944534644,0,2.7123170761932456,0.30823686834139835,UMass-alloy,Flu ED visits pct,2026-01-17
salt-lake-city,2026-02-07,4,0.40057690593678763,0,0.034467186012319524,0.36610971992446817,UMass-alloy,Flu ED visits pct,2026-01-17
san-antonio,2026-02-07,4,2.321940430242269,0,1.8805640130754198,0.4413764171668492,UMass-alloy,Flu ED visits pct,2026-01-17
savannah,2026-02-07,4,0.9671093378717006,0,0.7180901744791177,0.24901916339258282,UMass-alloy,Flu ED visits pct,2026-01-17
senc,2026-02-07,4,0.4172808708410911,0,0.02021588589211761,0.3970649849489735,UMass-alloy,Flu ED visits pct,2026-01-17
south-augusta,2026-02-07,4,0.3790498384794302,0,0.0929685165875622,0.28608132189186797,UMass-alloy,Flu ED visits pct,2026-01-17
south-carolina,2026-02-07,4,0.6192041725596621,0,0.15059207920810788,0.4686120933515543,UMass-alloy,Flu ED visits pct,2026-01-17
springfield,2026-02-07,4,0.6930588713196174,0.1532340062044305,0,0.5398248651151869,UMass-alloy,Flu ED visits pct,2026-01-17
st-cloud,2026-02-07,4,0.5467284619756378,0,0.04733094322750439,0.49939751874813343,UMass-alloy,Flu ED visits pct,2026-01-17
st-paul,2026-02-07,4,0.9161230014988535,0.41092708627359653,0,0.5051959152252571,UMass-alloy,Flu ED visits pct,2026-01-17
texas,2026-02-07,4,0.7083503794456125,0,0.298086260161944,0.4102641192836684,UMass-alloy,Flu ED visits pct,2026-01-17
triad-area,2026-02-07,4,0.63458107956537535,0.09914683151696796,0,0.5354342480484074,UMass-alloy,Flu ED visits pct,2026-01-17
utah,2026-02-07,4,0.47414066619261064,0,0.0835941650326676,0.390546501159943,UMass-alloy,Flu ED visits pct,2026-01-17
virginia,2026-02-07,4,0.6319391977946229,0.09155747250392333,0,0.5403817252906995,UMass-alloy,Flu ED visits pct,2026-01-17
weld,2026-02-07,4,0.4972845431421696,0.09991415491274307,0,0.39737038822942655,UMass-alloy,Flu ED visits pct,2026-01-17
wnc,2026-02-07,4,0.4287818916015656,0,0.05042034868324404,0.3783615429183216,UMass-alloy,Flu ED visits pct,2026-01-17
worcester,2026-02-07,4,0.6355758342195456,0.14396838905357798,0,0.4916074451659676,UMass-alloy,Flu ED visits pct,2026-01-17
athens,2026-02-07,3,0.29166346857708975,0,0.016557284102069778,0.27510618447502,UMass-alloy,Flu ED visits pct,2026-01-24
austin,2026-02-07,3,0.7353312245574627,0,0.44953829277058804,0.28579293178687465,UMass-alloy,Flu ED visits pct,2026-01-24
baltimore,2026-02-07,3,0.5665064837307603,0.3441856574095714,0,0.222320826321189,UMass-alloy,Flu ED visits pct,2026-01-24
bangor,2026-02-07,3,0.35358033281348233,0,0.07008471913540798,0.28349561367807435,UMass-alloy,Flu ED visits pct,2026-01-24
beaumont,2026-02-07,3,0.9431459607172621,0,0.6924552187846914,0.2506907419325704,UMass-alloy,Flu ED visits pct,2026-01-24
boston,2026-02-07,3,0.44840150949524976,0.16010458917709483,0,0.2882969203181549,UMass-alloy,Flu ED visits pct,2026-01-24
boulder,2026-02-07,3,0.4791361485022775,0,0.19549569817668816,0.2836404503255894,UMass-alloy,Flu ED visits pct,2026-01-24
charleston,2026-02-07,3,1.340023575472063,0,1.0191268083679055,0.3208967671041576,UMass-alloy,Flu ED visits pct,2026-01-24
cherokee,2026-02-07,3,0.5842143356305736,0,0.2644272638592887,0.3197870717712849,UMass-alloy,Flu ED visits pct,2026-01-24
clt-area,2026-02-07,3,0.3857530628275968,0,0.048106855244227004,0.33764620758336983,UMass-alloy,Flu ED visits pct,2026-01-24
colorado,2026-02-07,3,0.23008228134451755,0,0.04022610460081211,0.18985617674370545,UMass-alloy,Flu ED visits pct,2026-01-24
colorado-springs,2026-02-07,3,0.2705183393638653,0,0.04794107016387721,0.22257726919998808,UMass-alloy,Flu ED visits pct,2026-01-24
columbia,2026-02-07,3,0.5982616376767782,0,0.30657472466920815,0.29168691300757005,UMass-alloy,Flu ED visits pct,2026-01-24
columbus,2026-02-07,3,1.7432522183349666,0,1.4516446568118333,0.29160756152313333,UMass-alloy,Flu ED visits pct,2026-01-24
dallas,2026-02-07,3,0.40794416909657927,0,0.05322546209106596,0.35471870700551333,UMass-alloy,Flu ED visits pct,2026-01-24
denver,2026-02-07,3,0.17959411021691635,0,0.018554913345196815,0.16103919687171953,UMass-alloy,Flu ED visits pct,2026-01-24
deschutes,2026-02-07,3,1.1714085045630604,0,0.7463003057083346,0.4251081988547259,UMass-alloy,Flu ED visits pct,2026-01-24
duluth,2026-02-07,3,0.32534023408175433,0,0.012818377267542709,0.31252185681421163,UMass-alloy,Flu ED visits pct,2026-01-24
el-paso,2026-02-07,3,0.32012090300890483,0,0.015597930701386301,0.3045229723075185,UMass-alloy,Flu ED visits pct,2026-01-24
eugene,2026-02-07,3,2.182765540396366,0,1.9185799712270102,0.2641855691693562,UMass-alloy,Flu ED visits pct,2026-01-24
fay-area,2026-02-07,3,0.5659914013322855,0,0.14613592198831318,0.41985547934397227,UMass-alloy,Flu ED visits pct,2026-01-24
florence,2026-02-07,3,0.6831627098497074,0,0.18138766631011358,0.5017750435395939,UMass-alloy,Flu ED visits pct,2026-01-24
floyd,2026-02-07,3,0.4229656904630416,0,0.07400222919482273,0.34896346126821887,UMass-alloy,Flu ED visits pct,2026-01-24
frederick,2026-02-07,3,0.7557573655507873,0.3626820538039085,0,0.39307531174687865,UMass-alloy,Flu ED visits pct,2026-01-24
georgia,2026-02-07,3,0.5366739927995587,0,0.33220638515953504,0.2044676076400237,UMass-alloy,Flu ED visits pct,2026-01-24
greenville,2026-02-07,3,0.3561949189417988,0,0.022278817904583564,0.33391610103721525,UMass-alloy,Flu ED visits pct,2026-01-24
hall,2026-02-07,3,0.29172663268782845,0,0.017675448234963993,0.27405118445286447,UMass-alloy,Flu ED visits pct,2026-01-24
harford,2026-02-07,3,0.47771175974382324,0.2065596065958632,0,0.27115215314796004,UMass-alloy,Flu ED visits pct,2026-01-24
henry,2026-02-07,3,0.263771765804729,0,0.05515313294220509,0.2086186328625239,UMass-alloy,Flu ED visits pct,2026-01-24
horry,2026-02-07,3,0.6974993604327093,0,0.39985986092484593,0.29763949950786334,UMass-alloy,Flu ED visits pct,2026-01-24
houston,2026-02-07,3,0.23367677932192146,0,0.06277336726701534,0.1709034120549061,UMass-alloy,Flu ED visits pct,2026-01-24
indiana,2026-02-07,3,0.40869943083187527,0,0.08370820459043744,0.3249912262414379,UMass-alloy,Flu ED visits pct,2026-01-24
indianapolis,2026-02-07,3,0.43152963708177666,0,0.15702287415266564,0.274506762929111,UMass-alloy,Flu ED visits pct,2026-01-24
la-grange,2026-02-07,3,0.3922445855675795,0,0.07017300281128594,0.32207158275629355,UMass-alloy,Flu ED visits pct,2026-01-24
larimer,2026-02-07,3,0.32341894376684077,0,0.131084369151843,0.19233457461499787,UMass-alloy,Flu ED visits pct,2026-01-24
lynn,2026-02-07,3,0.6416002595709155,0.22785583642064877,0,0.4137444231502667,UMass-alloy,Flu ED visits pct,2026-01-24
macon,2026-02-07,3,0.3198751973756537,0,0.11335759517047365,0.20651760220518,UMass-alloy,Flu ED visits pct,2026-01-24
maine,2026-02-07,3,0.37396566573682166,0.013239757829407771,0,0.3607259079074139,UMass-alloy,Flu ED visits pct,2026-01-24
marietta,2026-02-07,3,0.43457291710897494,0,0.20579914834042148,0.22877376876855346,UMass-alloy,Flu ED visits pct,2026-01-24
maryland,2026-02-07,3,0.4414315418351375,0.17534236314462934,0,0.26608917869050813,UMass-alloy,Flu ED visits pct,2026-01-24
massachusetts,2026-02-07,3,0.40119214749114174,0.07303517495409619,0,0.3281569725370456,UMass-alloy,Flu ED visits pct,2026-01-24
medford,2026-02-07,3,3.2055431732752546,0,2.9204165986463906,0.28512657462886315,UMass-alloy,Flu ED visits pct,2026-01-24
mesa,2026-02-07,3,0.3777225822230882,0,0.06063843194722001,0.3170841502758682,UMass-alloy,Flu ED visits pct,2026-01-24
minneapolis,2026-02-07,3,0.2923028136791148,0.03383712609868487,0,0.25846568758042987,UMass-alloy,Flu ED visits pct,2026-01-24
minnesota,2026-02-07,3,0.3766628679221569,0.021972412067017374,0,0.35469045585513953,UMass-alloy,Flu ED visits pct,2026-01-24
montgomery,2026-02-07,3,0.6498109577253198,0.37094050741711715,0,0.27887045030820273,UMass-alloy,Flu ED visits pct,2026-01-24
nenc,2026-02-07,3,0.371436116672354,0,0.08753160147755991,0.2839045151947941,UMass-alloy,Flu ED visits pct,2026-01-24
new-bedford,2026-02-07,3,0.5771270843449217,0.15790712341928928,0,0.4192199609256324,UMass-alloy,Flu ED visits pct,2026-01-24
north-carolina,2026-02-07,3,0.4106626722061249,0,0.0928425908967571,0.3178200813093678,UMass-alloy,Flu ED visits pct,2026-01-24
nyc,2026-02-07,3,0.3331797885049014,0,0.05087360548166922,0.2823061830232321,UMass-alloy,ILI ED visits pct,2026-01-24
ogden,2026-02-07,3,0.5689561718863708,0,0.30760765588285033,0.26134851600352055,UMass-alloy,Flu ED visits pct,2026-01-24
oregon,2026-02-07,3,1.7039209122890961,0,1.3693856616476254,0.33453525064147027,UMass-alloy,Flu ED visits pct,2026-01-24
pittsfield,2026-02-07,3,0.6506263101651015,0.2386738135384576,0,0.4119524966266439,UMass-alloy,Flu ED visits pct,2026-01-24
portland,2026-02-07,3,0.3800999469777378,0.06768590660967894,0,0.31241404036805887,UMass-alloy,Flu ED visits pct,2026-01-24
portland-or,2026-02-07,3,1.122299963974505,0,0.7745989774496941,0.3477009865248109,UMass-alloy,Flu ED visits pct,2026-01-24
provo,2026-02-07,3,0.4658526210812416,0,0.16876113943472604,0.29709148164651555,UMass-alloy,Flu ED visits pct,2026-01-24
roanoke,2026-02-07,3,0.45507248683334617,0.029021396418794126,0,0.426051090414552,UMass-alloy,Flu ED visits pct,2026-01-24
rochester,2026-02-07,3,0.6476858303147286,0,0.12206622448741669,0.525619605827312,UMass-alloy,Flu ED visits pct,2026-01-24
rock-hill,2026-02-07,3,0.4769551219526655,0,0.10317768942535986,0.37377743252730566,UMass-alloy,Flu ED visits pct,2026-01-24
rtp-area,2026-02-07,3,0.3551969296336835,0,0.05367953903714026,0.30151739059654326,UMass-alloy,Flu ED visits pct,2026-01-24
salem,2026-02-07,3,2.820149839648806,0,2.4992514796723895,0.3208983599764164,UMass-alloy,Flu ED visits pct,2026-01-24
salt-lake-city,2026-02-07,3,0.35103923903077244,0,0.04281922235306679,0.3082200166777057,UMass-alloy,Flu ED visits pct,2026-01-24
san-antonio,2026-02-07,3,2.1338527926930713,0,1.6981851111240147,0.43566768156905616,UMass-alloy,Flu ED visits pct,2026-01-24
savannah,2026-02-07,3,1.1678422606335865,0,0.9810135107988446,0.18682874983474196,UMass-alloy,Flu ED visits pct,2026-01-24
senc,2026-02-07,3,0.48846025657227776,0,0.2774729323177755,0.21098732425450234,UMass-alloy,Flu ED visits pct,2026-01-24
south-augusta,2026-02-07,3,0.3615465249549186,0,0.11466298826917974,0.24688353668573892,UMass-alloy,Flu ED visits pct,2026-01-24
south-carolina,2026-02-07,3,0.6945116476474823,0,0.3653569991418715,0.32915464850561094,UMass-alloy,Flu ED visits pct,2026-01-24
springfield,2026-02-07,3,0.4377326012538816,0.07906385498549658,0,0.358668746268385,UMass-alloy,Flu ED visits pct,2026-01-24
st-cloud,2026-02-07,3,0.48994287817304194,0,0.09380865477245919,0.39613422340058274,UMass-alloy,Flu ED visits pct,2026-01-24
st-paul,2026-02-07,3,0.5786698342075502,0.26226071261561956,0,0.3164091215919307,UMass-alloy,Flu ED visits pct,2026-01-24
texas,2026-02-07,3,0.7626839406467075,0,0.4344917346093241,0.3281922060373833,UMass-alloy,Flu ED visits pct,2026-01-24
triad-area,2026-02-07,3,0.345797215479898,0.02594892213930559,0,0.3198482933405924,UMass-alloy,Flu ED visits pct,2026-01-24
utah,2026-02-07,3,0.4088653103046911,0,0.10268397027267258,0.30618134003201847,UMass-alloy,Flu ED visits pct,2026-01-24
virginia,2026-02-07,3,0.40668815651709944,0.03695509853806965,0,0.3697330579790298,UMass-alloy,Flu ED visits pct,2026-01-24
weld,2026-02-07,3,0.2866380948733685,0,0.0037281875549657587,0.28290990731840276,UMass-alloy,Flu ED visits pct,2026-01-24
wnc,2026-02-07,3,0.37619026785812637,0,0.15146329889500074,0.2247269689631256,UMass-alloy,Flu ED visits pct,2026-01-24
worcester,2026-02-07,3,0.39748849879333065,0.0688578241550426,0,0.3286306746382881,UMass-alloy,Flu ED visits pct,2026-01-24
athens,2026-02-07,2,0.2329144358276185,0,0.032480797475136956,0.20043363835248154,UMass-alloy,Flu ED visits pct,2026-01-31
austin,2026-02-07,2,0.3877638274054511,0,0.057599253519798416,0.3301645738856527,UMass-alloy,Flu ED visits pct,2026-01-31
baltimore,2026-02-07,2,0.3007378494865791,0.1606545024242603,0,0.14008334706231876,UMass-alloy,Flu ED visits pct,2026-01-31
bangor,2026-02-07,2,0.39668487212580567,0,0.1928725493434544,0.20381232278235129,UMass-alloy,Flu ED visits pct,2026-01-31
beaumont,2026-02-07,2,0.6990347654837702,0,0.4701368660631068,0.22889789942066338,UMass-alloy,Flu ED visits pct,2026-01-31
boston,2026-02-07,2,0.18715666416869997,0.025623799353866234,0,0.16153286481483373,UMass-alloy,Flu ED visits pct,2026-01-31
boulder,2026-02-07,2,0.5555380231755894,0,0.35033102534124066,0.20520699783434884,UMass-alloy,Flu ED visits pct,2026-01-31
charleston,2026-02-07,2,0.9103479612319134,0,0.6069648254536529,0.3033831357782605,UMass-alloy,Flu ED visits pct,2026-01-31
cherokee,2026-02-07,2,0.38293717398503874,0,0.09184965381888094,0.2910875201661578,UMass-alloy,Flu ED visits pct,2026-01-31
clt-area,2026-02-07,2,0.3079312786812341,0,0.02352030255538932,0.2844109761258448,UMass-alloy,Flu ED visits pct,2026-01-31
colorado,2026-02-07,2,0.19999861861188675,0,0.04195379936882383,0.1580448192430629,UMass-alloy,Flu ED visits pct,2026-01-31
colorado-springs,2026-02-07,2,0.23469136804121687,0,0.03400067534960644,0.20069069269161044,UMass-alloy,Flu ED visits pct,2026-01-31
columbia,2026-02-07,2,0.38722653303040255,0,0.05662044232026838,0.3306060907101342,UMass-alloy,Flu ED visits pct,2026-01-31
columbus,2026-02-07,2,0.9990929272119169,0,0.6822403134628732,0.3168526137490438,UMass-alloy,Flu ED visits pct,2026-01-31
dallas,2026-02-07,2,0.5674737374526891,0.17995946081358,0,0.3875142766391091,UMass-alloy,Flu ED visits pct,2026-01-31
denver,2026-02-07,2,0.15928497285941312,0,0.013010366975386342,0.1462746058840268,UMass-alloy,Flu ED visits pct,2026-01-31
deschutes,2026-02-07,2,0.8170547149576473,0,0.4392491560583738,0.37780555889927353,UMass-alloy,Flu ED visits pct,2026-01-31
duluth,2026-02-07,2,0.25466075264327626,0,0.016101680912600152,0.23855907173067614,UMass-alloy,Flu ED visits pct,2026-01-31
el-paso,2026-02-07,2,0.23048376809374352,0.0066952734494017336,0,0.2237884946443418,UMass-alloy,Flu ED visits pct,2026-01-31
eugene,2026-02-07,2,1.7640795664246602,0,1.523557301989344,0.2405222644353162,UMass-alloy,Flu ED visits pct,2026-01-31
fay-area,2026-02-07,2,0.45504819186309614,0,0.07038969405407879,0.38465849780901734,UMass-alloy,Flu ED visits pct,2026-01-31
florence,2026-02-07,2,0.4909343137042001,0,0.09792148073306878,0.3930128329711313,UMass-alloy,Flu ED visits pct,2026-01-31
floyd,2026-02-07,2,0.38692282303922004,0,0.04318644644125951,0.3437363765979605,UMass-alloy,Flu ED visits pct,2026-01-31
frederick,2026-02-07,2,0.6120027423233201,0.34275923781652184,0,0.26924350450679824,UMass-alloy,Flu ED visits pct,2026-01-31
georgia,2026-02-07,2,0.32290475422217835,0,0.12687209114060796,0.19603266308157036,UMass-alloy,Flu ED visits pct,2026-01-31
