model_id,location,target_end_date,horizon,target,reference_date,output_type,oracle_value,quantile_0.25,quantile_0.75,coverage_50
UT-GBQR,san-antonio,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,1.12,1.09243545183556,1.32463776454728,1
UT-GBQR,beaumont,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,0.95,1.09243545183556,1.32463776454728,0
UT-GBQR,el-paso,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,1.68,1.09243545183556,1.32463776454728,0
UT-GBQR,austin,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,0.98,1.09243545183556,1.32463776454728,0
UT-GBQR,dallas,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,1.01,1.09243545183556,1.32463776454728,0
UT-GBQR,houston,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,0.72,0.971144390292438,1.19081802707662,0
UT-GBQR,san-antonio,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,0.95,0.971144390292438,1.19081802707662,0
UT-GBQR,beaumont,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,1,0.971144390292438,1.19081802707662,1
UT-GBQR,el-paso,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,1.64,0.971144390292438,1.19081802707662,0
UT-GBQR,austin,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,0.71,0.971144390292438,1.19081802707662,0
UT-GBQR,dallas,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,0.72,0.971144390292438,1.19081802707662,0
UT-GBQR,houston,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,0.64,0.889797690454725,0.99708575807851,0
UT-GBQR,san-antonio,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,0.64,0.889797690454725,0.99708575807851,0
UT-GBQR,beaumont,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,0.48,0.889797690454725,0.99708575807851,0
UT-GBQR,el-paso,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,2.01,0.889797690454725,0.99708575807851,0
UT-GBQR,austin,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,0.63,0.889797690454725,0.99708575807851,0
UT-GBQR,dallas,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,0.48,0.889797690454725,0.99708575807851,0
UT-GBQR,houston,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.52,0.832878867600903,0.91906683911247,0
UT-GBQR,san-antonio,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.55,0.832878867600903,0.91906683911247,0
UT-GBQR,beaumont,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.62,0.832878867600903,0.91906683911247,0
UT-GBQR,el-paso,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,2.33,0.832878867600903,0.91906683911247,0
UT-GBQR,austin,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.5,0.832878867600903,0.91906683911247,0
UT-GBQR,dallas,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.35,0.832878867600903,0.91906683911247,0
UT-GBQR,provo,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,0.54,0.711898982327894,0.97333467672029494,0
UT-GBQR,salt-lake-city,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,0.85,0.711898982327894,0.97333467672029494,1
UT-GBQR,ogden,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,0.98,0.711898982327894,0.97333467672029494,0
UT-GBQR,provo,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,0.45,0.561726007903763,0.818799078616012,0
UT-GBQR,salt-lake-city,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,0.6,0.561726007903763,0.818799078616012,1
UT-GBQR,ogden,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,0.71,0.561726007903763,0.818799078616012,1
UT-GBQR,provo,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,0.34,0.452659642697609,0.695873628658529,0
UT-GBQR,salt-lake-city,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,0.52,0.452659642697609,0.695873628658529,1
UT-GBQR,ogden,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,0.42,0.452659642697609,0.695873628658529,0
UT-GBQR,provo,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.4,0.404774543796277,0.614746913117979,0
UT-GBQR,salt-lake-city,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.46,0.404774543796277,0.614746913117979,1
UT-GBQR,ogden,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.56,0.404774543796277,0.614746913117979,1
UT-GBQR,roanoke,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,2.32,1.87175837586238,1.98674032344055,0
UT-GBQR,roanoke,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,1.82,1.5996822158606,1.93566511663534,1
UT-GBQR,roanoke,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,1.36,1.53970321662506,1.84792924335286,0
UT-GBQR,roanoke,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.96,1.49526751028331,1.89472239485127,0
UT-GBQR,clt-area,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,2.52,1.64872044811127,1.82357575914272,0
UT-GBQR,fay-area,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,2.59,1.64872044811127,1.82357575914272,0
UT-GBQR,nenc,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,1.19,1.64872044811127,1.82357575914272,0
UT-GBQR,rtp-area,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,1.05,1.64872044811127,1.82357575914272,0
UT-GBQR,senc,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,1.26,1.64872044811127,1.82357575914272,0
UT-GBQR,triad-area,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,1.14,1.64872044811127,1.82357575914272,0
UT-GBQR,wnc,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,1.18,1.64872044811127,1.82357575914272,0
UT-GBQR,clt-area,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,2.31,1.40124080287954,1.57079975071482,0
UT-GBQR,fay-area,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,2.15,1.40124080287954,1.57079975071482,0
UT-GBQR,nenc,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,0.93,1.40124080287954,1.57079975071482,0
UT-GBQR,rtp-area,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,1.02,1.40124080287954,1.57079975071482,0
UT-GBQR,senc,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,1.31,1.40124080287954,1.57079975071482,0
UT-GBQR,triad-area,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,1.09,1.40124080287954,1.57079975071482,0
UT-GBQR,wnc,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,1.01,1.40124080287954,1.57079975071482,0
UT-GBQR,clt-area,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,2.16,1.17903158098315,1.41307575066641,0
UT-GBQR,fay-area,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,1.93,1.17903158098315,1.41307575066641,0
UT-GBQR,nenc,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,0.66,1.17903158098315,1.41307575066641,0
UT-GBQR,rtp-area,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,0.57,1.17903158098315,1.41307575066641,0
UT-GBQR,senc,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,0.97,1.17903158098315,1.41307575066641,0
UT-GBQR,triad-area,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,0.83,1.17903158098315,1.41307575066641,0
UT-GBQR,wnc,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,0.76,1.17903158098315,1.41307575066641,0
UT-GBQR,clt-area,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,1.68,1.02716501971497,1.30414909073334,0
UT-GBQR,fay-area,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,2.06,1.02716501971497,1.30414909073334,0
UT-GBQR,nenc,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.43,1.02716501971497,1.30414909073334,0
UT-GBQR,rtp-area,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.38,1.02716501971497,1.30414909073334,0
UT-GBQR,senc,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.56,1.02716501971497,1.30414909073334,0
UT-GBQR,triad-area,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.66,1.02716501971497,1.30414909073334,0
UT-GBQR,wnc,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.58,1.02716501971497,1.30414909073334,0
UT-GBQR,portland-or,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,1.56,1.31523768043281,1.36348377726479,0
UT-GBQR,salem,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,1.9,1.31523768043281,1.36348377726479,0
UT-GBQR,deschutes,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,2.16,1.31523768043281,1.36348377726479,0
UT-GBQR,eugene,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,0.79,1.31523768043281,1.36348377726479,0
UT-GBQR,medford,2026-03-21,0,Flu ED visits pct,2026-03-21,quantile,0.46,1.31523768043281,1.36348377726479,0
UT-GBQR,portland-or,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,1.27,1.14574756983582,1.20486952558097,0
UT-GBQR,salem,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,1.34,1.14574756983582,1.20486952558097,0
UT-GBQR,deschutes,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,1.27,1.14574756983582,1.20486952558097,0
UT-GBQR,eugene,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,0.64,1.14574756983582,1.20486952558097,0
UT-GBQR,medford,2026-03-28,1,Flu ED visits pct,2026-03-21,quantile,0.17,1.14574756983582,1.20486952558097,0
UT-GBQR,portland-or,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,0.88,0.76764682357393,1.07713656808518,1
UT-GBQR,salem,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,0.7,0.76764682357393,1.07713656808518,0
UT-GBQR,deschutes,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,1.13,0.76764682357393,1.07713656808518,0
UT-GBQR,eugene,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,0.37,0.76764682357393,1.07713656808518,0
UT-GBQR,medford,2026-04-04,2,Flu ED visits pct,2026-03-21,quantile,0.14,0.76764682357393,1.07713656808518,0
UT-GBQR,portland-or,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.61,0.689846338855183,1.02642111887873,0
UT-GBQR,salem,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.64,0.689846338855183,1.02642111887873,0
UT-GBQR,deschutes,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.73,0.689846338855183,1.02642111887873,1
UT-GBQR,eugene,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.36,0.689846338855183,1.02642111887873,0
UT-GBQR,medford,2026-04-11,3,Flu ED visits pct,2026-03-21,quantile,0.1,0.689846338855183,1.02642111887873,0
UT-GBQR,denver,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.86,1.53566014882874,2.14779593798862,1
UT-GBQR,mesa,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,0.19,1.53566014882874,2.14779593798862,0
UT-GBQR,colorado-springs,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,2.25,1.53566014882874,2.14779593798862,0
UT-GBQR,weld,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.74,1.53566014882874,2.14779593798862,1
UT-GBQR,boulder,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.85,1.53566014882874,2.14779593798862,1
UT-GBQR,larimer,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.55,1.53566014882874,2.14779593798862,1
UT-GBQR,denver,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,1.6,1.08177563644466,1.91154566555467,1
UT-GBQR,mesa,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,0.6,1.08177563644466,1.91154566555467,0
UT-GBQR,colorado-springs,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,1.49,1.08177563644466,1.91154566555467,1
UT-GBQR,weld,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,1.5,1.08177563644466,1.91154566555467,1
UT-GBQR,boulder,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,1.16,1.08177563644466,1.91154566555467,1
UT-GBQR,larimer,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,0.99,1.08177563644466,1.91154566555467,0
UT-GBQR,denver,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,1.14,0.868019932427147,1.53795749186071,1
UT-GBQR,mesa,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.4,0.868019932427147,1.53795749186071,0
UT-GBQR,colorado-springs,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,1.24,0.868019932427147,1.53795749186071,1
UT-GBQR,weld,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.97,0.868019932427147,1.53795749186071,1
UT-GBQR,boulder,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,1.19,0.868019932427147,1.53795749186071,1
UT-GBQR,larimer,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.69,0.868019932427147,1.53795749186071,0
UT-GBQR,denver,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.86,0.655533552551806,1.40209443180599,1
UT-GBQR,mesa,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0,0.655533552551806,1.40209443180599,0
UT-GBQR,colorado-springs,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.95,0.655533552551806,1.40209443180599,1
UT-GBQR,weld,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.61,0.655533552551806,1.40209443180599,0
UT-GBQR,boulder,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.89,0.655533552551806,1.40209443180599,1
UT-GBQR,larimer,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.64,0.655533552551806,1.40209443180599,0
UT-GBQR,savannah,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,0.64,0.58688801352533,0.778248445691493,1
UT-GBQR,floyd,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.12,0.58688801352533,0.778248445691493,0
UT-GBQR,hall,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.3,0.58688801352533,0.778248445691493,0
UT-GBQR,marietta,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,0.68,0.58688801352533,0.778248445691493,1
UT-GBQR,macon,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,0.5,0.58688801352533,0.778248445691493,0
UT-GBQR,henry,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,0.71,0.58688801352533,0.778248445691493,1
UT-GBQR,cherokee,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.68,0.58688801352533,0.778248445691493,0
UT-GBQR,athens,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.16,0.58688801352533,0.778248445691493,0
UT-GBQR,south-augusta,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.08,0.58688801352533,0.778248445691493,0
UT-GBQR,columbus,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.31,0.58688801352533,0.778248445691493,0
UT-GBQR,la-grange,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,0.63,0.58688801352533,0.778248445691493,1
UT-GBQR,savannah,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,0.35,0.489297065794492,0.647297852001367,0
UT-GBQR,floyd,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,0.66,0.489297065794492,0.647297852001367,0
UT-GBQR,hall,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,0.83,0.489297065794492,0.647297852001367,0
UT-GBQR,marietta,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,0.59,0.489297065794492,0.647297852001367,1
UT-GBQR,macon,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,0.41,0.489297065794492,0.647297852001367,0
UT-GBQR,henry,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,0.81,0.489297065794492,0.647297852001367,0
UT-GBQR,cherokee,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,1.41,0.489297065794492,0.647297852001367,0
UT-GBQR,athens,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,0.91,0.489297065794492,0.647297852001367,0
UT-GBQR,south-augusta,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,1.02,0.489297065794492,0.647297852001367,0
UT-GBQR,columbus,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,0.81,0.489297065794492,0.647297852001367,0
UT-GBQR,la-grange,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,0.47,0.489297065794492,0.647297852001367,0
UT-GBQR,savannah,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.42,0.337910026490331,0.509385967020845,1
UT-GBQR,floyd,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.82,0.337910026490331,0.509385967020845,0
UT-GBQR,hall,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.78,0.337910026490331,0.509385967020845,0
UT-GBQR,marietta,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.45,0.337910026490331,0.509385967020845,1
UT-GBQR,macon,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.31,0.337910026490331,0.509385967020845,0
UT-GBQR,henry,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.28,0.337910026490331,0.509385967020845,0
UT-GBQR,cherokee,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.87,0.337910026490331,0.509385967020845,0
UT-GBQR,athens,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.59,0.337910026490331,0.509385967020845,0
UT-GBQR,south-augusta,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.3,0.337910026490331,0.509385967020845,0
UT-GBQR,columbus,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.43,0.337910026490331,0.509385967020845,1
UT-GBQR,la-grange,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.38,0.337910026490331,0.509385967020845,1
UT-GBQR,savannah,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.17,0.271196400063259,0.487323744672568,0
UT-GBQR,floyd,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.53,0.271196400063259,0.487323744672568,0
UT-GBQR,hall,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.41,0.271196400063259,0.487323744672568,1
UT-GBQR,marietta,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.22,0.271196400063259,0.487323744672568,0
UT-GBQR,macon,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.22,0.271196400063259,0.487323744672568,0
UT-GBQR,henry,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.27,0.271196400063259,0.487323744672568,0
UT-GBQR,cherokee,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.75,0.271196400063259,0.487323744672568,0
UT-GBQR,athens,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.54,0.271196400063259,0.487323744672568,0
UT-GBQR,south-augusta,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.44,0.271196400063259,0.487323744672568,1
UT-GBQR,columbus,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.56,0.271196400063259,0.487323744672568,0
UT-GBQR,la-grange,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.15,0.271196400063259,0.487323744672568,0
UT-GBQR,indianapolis,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.25,1.67714371255883,1.80480327271858,0
UT-GBQR,indianapolis,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,0.83,1.56545164222166,1.65702490706371,0
UT-GBQR,indianapolis,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.3,0.944762913233365,1.66961423996129,0
UT-GBQR,indianapolis,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.24,0.884252058466876,1.69416512028142,0
UT-GBQR,bangor,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,2.15,0.793777028530861,0.930510567846923,0
UT-GBQR,portland,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.49,0.793777028530861,0.930510567846923,0
UT-GBQR,bangor,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,2.05,0.685424165450552,0.922267742707798,0
UT-GBQR,portland,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,1.38,0.685424165450552,0.922267742707798,0
UT-GBQR,bangor,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.67,0.56805712842614,0.924165422562729,1
UT-GBQR,portland,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,1.29,0.56805712842614,0.924165422562729,0
UT-GBQR,bangor,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.93,0.475824754846773,0.842448851929204,0
UT-GBQR,portland,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.95,0.475824754846773,0.842448851929204,0
UT-GBQR,baltimore,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.26,0.797108623725404,0.95239751483642,0
UT-GBQR,frederick,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,2.92,0.797108623725404,0.95239751483642,0
UT-GBQR,montgomery,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.4,0.797108623725404,0.95239751483642,0
UT-GBQR,harford,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,0.78,0.797108623725404,0.95239751483642,0
UT-GBQR,baltimore,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,1.17,0.591904354895239,0.748457232218001,0
UT-GBQR,frederick,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,1.19,0.591904354895239,0.748457232218001,0
UT-GBQR,montgomery,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,1.07,0.591904354895239,0.748457232218001,0
UT-GBQR,harford,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,0.58,0.591904354895239,0.748457232218001,0
UT-GBQR,baltimore,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.67,0.541110368986309,0.627032310085884,0
UT-GBQR,frederick,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,1.45,0.541110368986309,0.627032310085884,0
UT-GBQR,montgomery,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.79,0.541110368986309,0.627032310085884,0
UT-GBQR,harford,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,0.23,0.541110368986309,0.627032310085884,0
UT-GBQR,baltimore,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.45,0.41561257835415,0.562506504771509,1
UT-GBQR,frederick,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.55,0.41561257835415,0.562506504771509,1
UT-GBQR,montgomery,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.48,0.41561257835415,0.562506504771509,1
UT-GBQR,harford,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.38,0.41561257835415,0.562506504771509,0
UT-GBQR,worcester,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,2.17,0.586790689168559,1.22899643364985,0
UT-GBQR,pittsfield,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,2.89,0.586790689168559,1.22899643364985,0
UT-GBQR,boston,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.67,0.586790689168559,1.22899643364985,0
UT-GBQR,springfield,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,3.17,0.586790689168559,1.22899643364985,0
UT-GBQR,new-bedford,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,2.35,0.586790689168559,1.22899643364985,0
UT-GBQR,lynn,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.56,0.586790689168559,1.22899643364985,0
UT-GBQR,worcester,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,1.79,0.456921596171035,0.93500960065254,0
UT-GBQR,pittsfield,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,2.34,0.456921596171035,0.93500960065254,0
UT-GBQR,boston,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,1.51,0.456921596171035,0.93500960065254,0
UT-GBQR,springfield,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,3.27,0.456921596171035,0.93500960065254,0
UT-GBQR,new-bedford,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,2.4,0.456921596171035,0.93500960065254,0
UT-GBQR,lynn,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,1.34,0.456921596171035,0.93500960065254,0
UT-GBQR,worcester,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,1.49,0.318148547832454,0.634937877407487,0
UT-GBQR,pittsfield,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,2.37,0.318148547832454,0.634937877407487,0
UT-GBQR,boston,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,1.16,0.318148547832454,0.634937877407487,0
UT-GBQR,springfield,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,2.55,0.318148547832454,0.634937877407487,0
UT-GBQR,new-bedford,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,2.07,0.318148547832454,0.634937877407487,0
UT-GBQR,lynn,2026-04-11,2,Flu ED visits pct,2026-03-28,quantile,1.52,0.318148547832454,0.634937877407487,0
UT-GBQR,worcester,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.89,0.250656612524508,0.462607424303115,0
UT-GBQR,pittsfield,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.74,0.250656612524508,0.462607424303115,0
UT-GBQR,boston,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.79,0.250656612524508,0.462607424303115,0
UT-GBQR,springfield,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,1.8,0.250656612524508,0.462607424303115,0
UT-GBQR,new-bedford,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,1.4,0.250656612524508,0.462607424303115,0
UT-GBQR,lynn,2026-04-18,3,Flu ED visits pct,2026-03-28,quantile,0.97,0.250656612524508,0.462607424303115,0
UT-GBQR,st-paul,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.54,1.84236289769224,2.01826120006749,0
UT-GBQR,duluth,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,2.49,1.84236289769224,2.01826120006749,0
UT-GBQR,minneapolis,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,2.12,1.84236289769224,2.01826120006749,0
UT-GBQR,st-cloud,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.94,1.84236289769224,2.01826120006749,1
UT-GBQR,rochester,2026-03-28,0,Flu ED visits pct,2026-03-28,quantile,1.38,1.84236289769224,2.01826120006749,0
UT-GBQR,st-paul,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,1.66,1.56549378794787,1.70782184876529,1
UT-GBQR,duluth,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,2.1,1.56549378794787,1.70782184876529,0
UT-GBQR,minneapolis,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,1.41,1.56549378794787,1.70782184876529,0
UT-GBQR,st-cloud,2026-04-04,1,Flu ED visits pct,2026-03-28,quantile,1.59,1.56549378794787,1.70782184876529,1
