model_id,location,target_end_date,horizon,target,reference_date,output_type,oracle_value,quantile_0.025,quantile_0.975,coverage_95
ACCIDDA-InfluPaint,lynn,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.37,0.1284408485516905,1.6403440684080124,1
ACCIDDA-InfluPaint,lynn,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.3,0.0190381009597331,1.3732764422893524,1
ACCIDDA-InfluPaint,st-paul,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.84,0.4072339907288551,1.947975277900696,1
ACCIDDA-InfluPaint,st-paul,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.64,0.127171360887587,2.1037856340408325,1
ACCIDDA-InfluPaint,st-paul,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.49,0.0618695640005171,2.675726413726806,1
ACCIDDA-InfluPaint,st-paul,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.51,0.0079667051322758,3.0056707859039307,1
ACCIDDA-InfluPaint,duluth,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.8,0.4072339907288551,1.947975277900696,1
ACCIDDA-InfluPaint,duluth,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.56,0.127171360887587,2.1037856340408325,1
ACCIDDA-InfluPaint,duluth,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.54,0.0618695640005171,2.675726413726806,1
ACCIDDA-InfluPaint,duluth,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.29,0.0079667051322758,3.0056707859039307,1
ACCIDDA-InfluPaint,minneapolis,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.92,0.4072339907288551,1.947975277900696,1
ACCIDDA-InfluPaint,minneapolis,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.62,0.127171360887587,2.1037856340408325,1
ACCIDDA-InfluPaint,minneapolis,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.58,0.0618695640005171,2.675726413726806,1
ACCIDDA-InfluPaint,minneapolis,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.38,0.0079667051322758,3.0056707859039307,1
ACCIDDA-InfluPaint,st-cloud,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.96,0.4072339907288551,1.947975277900696,1
ACCIDDA-InfluPaint,st-cloud,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.65,0.127171360887587,2.1037856340408325,1
ACCIDDA-InfluPaint,st-cloud,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.43,0.0618695640005171,2.675726413726806,1
ACCIDDA-InfluPaint,st-cloud,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.11,0.0079667051322758,3.0056707859039307,1
ACCIDDA-InfluPaint,rochester,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.16,0.4072339907288551,1.947975277900696,0
ACCIDDA-InfluPaint,rochester,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.24,0.127171360887587,2.1037856340408325,1
ACCIDDA-InfluPaint,rochester,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.1,0.0618695640005171,2.675726413726806,1
ACCIDDA-InfluPaint,rochester,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.16,0.0079667051322758,3.0056707859039307,1
ACCIDDA-InfluPaint,columbia,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.28,0.1100146044045686,0.8442856222391129,1
ACCIDDA-InfluPaint,columbia,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.24,0.0282587658148258,1.0788765847682953,1
ACCIDDA-InfluPaint,columbia,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.27,0.0097719696350395,1.1582787781953812,1
ACCIDDA-InfluPaint,columbia,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.22,0.0143002219265326,1.381042256951332,1
ACCIDDA-InfluPaint,greenville,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.36,0.1100146044045686,0.8442856222391129,1
ACCIDDA-InfluPaint,greenville,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.41,0.0282587658148258,1.0788765847682953,1
ACCIDDA-InfluPaint,greenville,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.12,0.0097719696350395,1.1582787781953812,1
ACCIDDA-InfluPaint,greenville,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.26,0.0143002219265326,1.381042256951332,1
ACCIDDA-InfluPaint,florence,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.14,0.1100146044045686,0.8442856222391129,1
ACCIDDA-InfluPaint,florence,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.28,0.0282587658148258,1.0788765847682953,1
ACCIDDA-InfluPaint,florence,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.32,0.0097719696350395,1.1582787781953812,1
ACCIDDA-InfluPaint,florence,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.21,0.0143002219265326,1.381042256951332,1
ACCIDDA-InfluPaint,charleston,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.36,0.1100146044045686,0.8442856222391129,1
ACCIDDA-InfluPaint,charleston,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.2,0.0282587658148258,1.0788765847682953,1
ACCIDDA-InfluPaint,charleston,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.24,0.0097719696350395,1.1582787781953812,1
ACCIDDA-InfluPaint,charleston,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.2,0.0143002219265326,1.381042256951332,1
ACCIDDA-InfluPaint,rock-hill,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.42,0.1100146044045686,0.8442856222391129,1
ACCIDDA-InfluPaint,rock-hill,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.1,0.0282587658148258,1.0788765847682953,1
ACCIDDA-InfluPaint,rock-hill,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.11,0.0097719696350395,1.1582787781953812,1
ACCIDDA-InfluPaint,rock-hill,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.26,0.0143002219265326,1.381042256951332,1
ACCIDDA-InfluPaint,horry,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.39,0.1100146044045686,0.8442856222391129,1
ACCIDDA-InfluPaint,horry,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.26,0.0282587658148258,1.0788765847682953,1
ACCIDDA-InfluPaint,horry,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.26,0.0097719696350395,1.1582787781953812,1
ACCIDDA-InfluPaint,horry,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.27,0.0143002219265326,1.381042256951332,1
ACCIDDA-InfluPaint,houston,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.51,0.1469748932868242,0.8785242438316345,1
ACCIDDA-InfluPaint,houston,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.41,0.0711680389940738,0.8993387222290039,1
ACCIDDA-InfluPaint,houston,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.39,0.0425625201314687,1.0023667141795158,1
ACCIDDA-InfluPaint,houston,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.38,0.0092440686421468,0.9626877754926682,1
ACCIDDA-InfluPaint,san-antonio,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.37,0.1469748932868242,0.8785242438316345,1
ACCIDDA-InfluPaint,san-antonio,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.31,0.0711680389940738,0.8993387222290039,1
ACCIDDA-InfluPaint,san-antonio,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.19,0.0425625201314687,1.0023667141795158,1
ACCIDDA-InfluPaint,san-antonio,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.2,0.0092440686421468,0.9626877754926682,1
ACCIDDA-InfluPaint,beaumont,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.6,0.1469748932868242,0.8785242438316345,1
ACCIDDA-InfluPaint,beaumont,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.4,0.0711680389940738,0.8993387222290039,1
ACCIDDA-InfluPaint,beaumont,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.33,0.0425625201314687,1.0023667141795158,1
ACCIDDA-InfluPaint,beaumont,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.43,0.0092440686421468,0.9626877754926682,1
ACCIDDA-InfluPaint,el-paso,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,2.17,0.1469748932868242,0.8785242438316345,0
ACCIDDA-InfluPaint,el-paso,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,2.01,0.0711680389940738,0.8993387222290039,0
ACCIDDA-InfluPaint,el-paso,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,2.04,0.0425625201314687,1.0023667141795158,0
ACCIDDA-InfluPaint,el-paso,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,2.14,0.0092440686421468,0.9626877754926682,0
ACCIDDA-InfluPaint,austin,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.3,0.1469748932868242,0.8785242438316345,1
ACCIDDA-InfluPaint,austin,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.31,0.0711680389940738,0.8993387222290039,1
ACCIDDA-InfluPaint,austin,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.22,0.0425625201314687,1.0023667141795158,1
ACCIDDA-InfluPaint,austin,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.17,0.0092440686421468,0.9626877754926682,1
ACCIDDA-InfluPaint,dallas,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.31,0.1469748932868242,0.8785242438316345,1
ACCIDDA-InfluPaint,dallas,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.29,0.0711680389940738,0.8993387222290039,1
ACCIDDA-InfluPaint,dallas,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.25,0.0425625201314687,1.0023667141795158,1
ACCIDDA-InfluPaint,dallas,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.22,0.0092440686421468,0.9626877754926682,1
ACCIDDA-InfluPaint,provo,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.31,0.163460336625576,0.8612054288387299,1
ACCIDDA-InfluPaint,provo,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.44,0.069459724240005,0.8530560582876205,1
ACCIDDA-InfluPaint,provo,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.13,0.055619029328227,0.9471214786171912,1
ACCIDDA-InfluPaint,provo,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.18,0.0058619990595616,1.0195805430412292,1
ACCIDDA-InfluPaint,salt-lake-city,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.42,0.163460336625576,0.8612054288387299,1
ACCIDDA-InfluPaint,salt-lake-city,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.33,0.069459724240005,0.8530560582876205,1
ACCIDDA-InfluPaint,salt-lake-city,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.21,0.055619029328227,0.9471214786171912,1
ACCIDDA-InfluPaint,salt-lake-city,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.14,0.0058619990595616,1.0195805430412292,1
ACCIDDA-InfluPaint,ogden,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.1,0.163460336625576,0.8612054288387299,0
ACCIDDA-InfluPaint,ogden,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.24,0.069459724240005,0.8530560582876205,1
ACCIDDA-InfluPaint,ogden,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.23,0.055619029328227,0.9471214786171912,1
ACCIDDA-InfluPaint,ogden,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.14,0.0058619990595616,1.0195805430412292,1
ACCIDDA-InfluPaint,roanoke,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.61,0.3272586204111576,1.3419419676065445,1
ACCIDDA-InfluPaint,roanoke,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.44,0.0940846772864461,0.9853326752781868,1
ACCIDDA-InfluPaint,roanoke,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.29,0.0606963746249675,0.9678821861743928,1
ACCIDDA-InfluPaint,roanoke,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.3,0.0243106177076697,1.068690650165081,1
ACCIDDA-InfluPaint,nenc,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.21,0.4706254824995994,2.287172019481659,0
ACCIDDA-InfluPaint,nenc,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.25,0.2246894426643848,2.1693097949028015,1
ACCIDDA-InfluPaint,nenc,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.2,0.1889185830950737,3.0380495190620422,1
ACCIDDA-InfluPaint,nenc,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.2,0.0730946571566164,2.5704741775989532,1
ACCIDDA-InfluPaint,senc,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.5,0.4706254824995994,2.287172019481659,1
ACCIDDA-InfluPaint,senc,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.16,0.2246894426643848,2.1693097949028015,0
ACCIDDA-InfluPaint,senc,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.16,0.1889185830950737,3.0380495190620422,0
ACCIDDA-InfluPaint,senc,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.15,0.0730946571566164,2.5704741775989532,1
ACCIDDA-InfluPaint,fay-area,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,1.36,0.4706254824995994,2.287172019481659,1
ACCIDDA-InfluPaint,fay-area,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,1.18,0.2246894426643848,2.1693097949028015,1
ACCIDDA-InfluPaint,fay-area,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,1.43,0.1889185830950737,3.0380495190620422,1
ACCIDDA-InfluPaint,fay-area,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,1.3,0.0730946571566164,2.5704741775989532,1
ACCIDDA-InfluPaint,rtp-area,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.34,0.4706254824995994,2.287172019481659,0
ACCIDDA-InfluPaint,rtp-area,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.2,0.2246894426643848,2.1693097949028015,0
ACCIDDA-InfluPaint,rtp-area,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.13,0.1889185830950737,3.0380495190620422,0
ACCIDDA-InfluPaint,rtp-area,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.18,0.0730946571566164,2.5704741775989532,1
ACCIDDA-InfluPaint,triad-area,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.51,0.4706254824995994,2.287172019481659,1
ACCIDDA-InfluPaint,triad-area,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.45,0.2246894426643848,2.1693097949028015,1
ACCIDDA-InfluPaint,triad-area,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.41,0.1889185830950737,3.0380495190620422,1
ACCIDDA-InfluPaint,triad-area,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.38,0.0730946571566164,2.5704741775989532,1
ACCIDDA-InfluPaint,wnc,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.32,0.4706254824995994,2.287172019481659,0
ACCIDDA-InfluPaint,wnc,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.36,0.2246894426643848,2.1693097949028015,1
ACCIDDA-InfluPaint,wnc,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.33,0.1889185830950737,3.0380495190620422,1
ACCIDDA-InfluPaint,wnc,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.22,0.0730946571566164,2.5704741775989532,1
ACCIDDA-InfluPaint,clt-area,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,1.46,0.4706254824995994,2.287172019481659,1
ACCIDDA-InfluPaint,clt-area,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,1.14,0.2246894426643848,2.1693097949028015,1
ACCIDDA-InfluPaint,clt-area,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,1.29,0.1889185830950737,3.0380495190620422,1
ACCIDDA-InfluPaint,clt-area,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,1.38,0.0730946571566164,2.5704741775989532,1
ACCIDDA-InfluPaint,portland-or,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.54,0.17518394254148,1.3428454250097277,1
ACCIDDA-InfluPaint,portland-or,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.48,0.0669094715267419,1.271910846233368,1
ACCIDDA-InfluPaint,portland-or,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.63,0.0691471900790929,1.8263420462608335,1
ACCIDDA-InfluPaint,portland-or,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.4,0.0221207039430737,1.7102253139019012,1
ACCIDDA-InfluPaint,salem,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.4,0.17518394254148,1.3428454250097277,1
ACCIDDA-InfluPaint,salem,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.26,0.0669094715267419,1.271910846233368,1
ACCIDDA-InfluPaint,salem,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.24,0.0691471900790929,1.8263420462608335,1
ACCIDDA-InfluPaint,salem,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.35,0.0221207039430737,1.7102253139019012,1
ACCIDDA-InfluPaint,deschutes,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.28,0.17518394254148,1.3428454250097277,1
ACCIDDA-InfluPaint,deschutes,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.51,0.0669094715267419,1.271910846233368,1
ACCIDDA-InfluPaint,deschutes,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.48,0.0691471900790929,1.8263420462608335,1
ACCIDDA-InfluPaint,deschutes,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.56,0.0221207039430737,1.7102253139019012,1
ACCIDDA-InfluPaint,eugene,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.12,0.17518394254148,1.3428454250097277,0
ACCIDDA-InfluPaint,eugene,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.19,0.0669094715267419,1.271910846233368,1
ACCIDDA-InfluPaint,eugene,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.15,0.0691471900790929,1.8263420462608335,1
ACCIDDA-InfluPaint,eugene,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.3,0.0221207039430737,1.7102253139019012,1
ACCIDDA-InfluPaint,medford,2026-04-18,0,Flu ED visits pct,2026-04-18,quantile,0.32,0.17518394254148,1.3428454250097277,1
ACCIDDA-InfluPaint,medford,2026-04-25,1,Flu ED visits pct,2026-04-18,quantile,0.37,0.0669094715267419,1.271910846233368,1
ACCIDDA-InfluPaint,medford,2026-05-02,2,Flu ED visits pct,2026-04-18,quantile,0.12,0.0691471900790929,1.8263420462608335,1
ACCIDDA-InfluPaint,medford,2026-05-09,3,Flu ED visits pct,2026-04-18,quantile,0.06,0.0221207039430737,1.7102253139019012,1
ACCIDDA-InfluPaint,denver,2026-04-25,0,Flu ED visits pct,2026-04-25,quantile,0.79,0.1180229540914297,0.9703790545463562,1
ACCIDDA-InfluPaint,denver,2026-05-02,1,Flu ED visits pct,2026-04-25,quantile,0.62,0.0097642607288435,0.5936671942472458,0
ACCIDDA-InfluPaint,denver,2026-05-09,2,Flu ED visits pct,2026-04-25,quantile,0.38,0.0061538467416539,0.8044906407594681,1
ACCIDDA-InfluPaint,denver,2026-05-16,3,Flu ED visits pct,2026-04-25,quantile,0.35,8.182814344763e-4,0.6506264731287956,1
ACCIDDA-InfluPaint,mesa,2026-04-25,0,Flu ED visits pct,2026-04-25,quantile,0.12,0.1180229540914297,0.9703790545463562,1
ACCIDDA-InfluPaint,mesa,2026-05-02,1,Flu ED visits pct,2026-04-25,quantile,0.29,0.0097642607288435,0.5936671942472458,1
ACCIDDA-InfluPaint,mesa,2026-05-09,2,Flu ED visits pct,2026-04-25,quantile,0.17,0.0061538467416539,0.8044906407594681,1
ACCIDDA-InfluPaint,mesa,2026-05-16,3,Flu ED visits pct,2026-04-25,quantile,0.12,8.182814344763e-4,0.6506264731287956,1
ACCIDDA-InfluPaint,colorado-springs,2026-04-25,0,Flu ED visits pct,2026-04-25,quantile,0.95,0.1180229540914297,0.9703790545463562,1
ACCIDDA-InfluPaint,colorado-springs,2026-05-02,1,Flu ED visits pct,2026-04-25,quantile,0.72,0.0097642607288435,0.5936671942472458,0
ACCIDDA-InfluPaint,colorado-springs,2026-05-09,2,Flu ED visits pct,2026-04-25,quantile,0.56,0.0061538467416539,0.8044906407594681,1
ACCIDDA-InfluPaint,colorado-springs,2026-05-16,3,Flu ED visits pct,2026-04-25,quantile,0.43,8.182814344763e-4,0.6506264731287956,1
ACCIDDA-InfluPaint,weld,2026-04-25,0,Flu ED visits pct,2026-04-25,quantile,0.39,0.1180229540914297,0.9703790545463562,1
ACCIDDA-InfluPaint,weld,2026-05-02,1,Flu ED visits pct,2026-04-25,quantile,0.72,0.0097642607288435,0.5936671942472458,0
ACCIDDA-InfluPaint,weld,2026-05-09,2,Flu ED visits pct,2026-04-25,quantile,0.5,0.0061538467416539,0.8044906407594681,1
ACCIDDA-InfluPaint,weld,2026-05-16,3,Flu ED visits pct,2026-04-25,quantile,0.24,8.182814344763e-4,0.6506264731287956,1
ACCIDDA-InfluPaint,boulder,2026-04-25,0,Flu ED visits pct,2026-04-25,quantile,1.07,0.1180229540914297,0.9703790545463562,0
ACCIDDA-InfluPaint,boulder,2026-05-02,1,Flu ED visits pct,2026-04-25,quantile,0.63,0.0097642607288435,0.5936671942472458,0
ACCIDDA-InfluPaint,boulder,2026-05-09,2,Flu ED visits pct,2026-04-25,quantile,0.38,0.0061538467416539,0.8044906407594681,1
ACCIDDA-InfluPaint,boulder,2026-05-16,3,Flu ED visits pct,2026-04-25,quantile,0.27,8.182814344763e-4,0.6506264731287956,1
ACCIDDA-InfluPaint,larimer,2026-04-25,0,Flu ED visits pct,2026-04-25,quantile,0.46,0.1180229540914297,0.9703790545463562,1
ACCIDDA-InfluPaint,larimer,2026-05-02,1,Flu ED visits pct,2026-04-25,quantile,0.45,0.0097642607288435,0.5936671942472458,1
ACCIDDA-InfluPaint,larimer,2026-05-09,2,Flu ED visits pct,2026-04-25,quantile,0.2,0.0061538467416539,0.8044906407594681,1
ACCIDDA-InfluPaint,larimer,2026-05-16,3,Flu ED visits pct,2026-04-25,quantile,0.08,8.182814344763e-4,0.6506264731287956,1
ACCIDDA-InfluPaint,savannah,2026-04-25,0,Flu ED visits pct,2026-04-25,quantile,0.06,0.0442714784294366,0.4964816570281982,1
ACCIDDA-InfluPaint,savannah,2026-05-02,1,Flu ED visits pct,2026-04-25,quantile,0.07,0.0017103565041907,0.3996677361428737,1
ACCIDDA-InfluPaint,savannah,2026-05-09,2,Flu ED visits pct,2026-04-25,quantile,0.02,6.19411093794e-4,0.3320673853158951,1
ACCIDDA-InfluPaint,savannah,2026-05-16,3,Flu ED visits pct,2026-04-25,quantile,0.07,7.892338544479571e-5,0.239383365958929,1
ACCIDDA-InfluPaint,floyd,2026-04-25,0,Flu ED visits pct,2026-04-25,quantile,0.3,0.0442714784294366,0.4964816570281982,1
ACCIDDA-InfluPaint,floyd,2026-05-02,1,Flu ED visits pct,2026-04-25,quantile,0.31,0.0017103565041907,0.3996677361428737,1
ACCIDDA-InfluPaint,floyd,2026-05-09,2,Flu ED visits pct,2026-04-25,quantile,0.19,6.19411093794e-4,0.3320673853158951,1
ACCIDDA-InfluPaint,floyd,2026-05-16,3,Flu ED visits pct,2026-04-25,quantile,0.21,7.892338544479571e-5,0.239383365958929,1
ACCIDDA-InfluPaint,hall,2026-04-25,0,Flu ED visits pct,2026-04-25,quantile,0.22,0.0442714784294366,0.4964816570281982,1
ACCIDDA-InfluPaint,hall,2026-05-02,1,Flu ED visits pct,2026-04-25,quantile,0.17,0.0017103565041907,0.3996677361428737,1
ACCIDDA-InfluPaint,hall,2026-05-09,2,Flu ED visits pct,2026-04-25,quantile,0.14,6.19411093794e-4,0.3320673853158951,1
ACCIDDA-InfluPaint,hall,2026-05-16,3,Flu ED visits pct,2026-04-25,quantile,0.08,7.892338544479571e-5,0.239383365958929,1
ACCIDDA-InfluPaint,marietta,2026-04-25,0,Flu ED visits pct,2026-04-25,quantile,0.17,0.0442714784294366,0.4964816570281982,1
ACCIDDA-InfluPaint,marietta,2026-05-02,1,Flu ED visits pct,2026-04-25,quantile,0.08,0.0017103565041907,0.3996677361428737,1
ACCIDDA-InfluPaint,marietta,2026-05-09,2,Flu ED visits pct,2026-04-25,quantile,0.15,6.19411093794e-4,0.3320673853158951,1
ACCIDDA-InfluPaint,marietta,2026-05-16,3,Flu ED visits pct,2026-04-25,quantile,0.13,7.892338544479571e-5,0.239383365958929,1
ACCIDDA-InfluPaint,macon,2026-04-25,0,Flu ED visits pct,2026-04-25,quantile,0.23,0.0442714784294366,0.4964816570281982,1
ACCIDDA-InfluPaint,macon,2026-05-02,1,Flu ED visits pct,2026-04-25,quantile,0.26,0.0017103565041907,0.3996677361428737,1
ACCIDDA-InfluPaint,macon,2026-05-09,2,Flu ED visits pct,2026-04-25,quantile,0.34,6.19411093794e-4,0.3320673853158951,0
ACCIDDA-InfluPaint,macon,2026-05-16,3,Flu ED visits pct,2026-04-25,quantile,0.32,7.892338544479571e-5,0.239383365958929,0
ACCIDDA-InfluPaint,henry,2026-04-25,0,Flu ED visits pct,2026-04-25,quantile,0.31,0.0442714784294366,0.4964816570281982,1
ACCIDDA-InfluPaint,henry,2026-05-02,1,Flu ED visits pct,2026-04-25,quantile,0.22,0.0017103565041907,0.3996677361428737,1
ACCIDDA-InfluPaint,henry,2026-05-09,2,Flu ED visits pct,2026-04-25,quantile,0.11,6.19411093794e-4,0.3320673853158951,1
ACCIDDA-InfluPaint,henry,2026-05-16,3,Flu ED visits pct,2026-04-25,quantile,0.16,7.892338544479571e-5,0.239383365958929,1
ACCIDDA-InfluPaint,cherokee,2026-04-25,0,Flu ED visits pct,2026-04-25,quantile,0.45,0.0442714784294366,0.4964816570281982,1
ACCIDDA-InfluPaint,cherokee,2026-05-02,1,Flu ED visits pct,2026-04-25,quantile,0.15,0.0017103565041907,0.3996677361428737,1
ACCIDDA-InfluPaint,cherokee,2026-05-09,2,Flu ED visits pct,2026-04-25,quantile,0.44,6.19411093794e-4,0.3320673853158951,0
ACCIDDA-InfluPaint,cherokee,2026-05-16,3,Flu ED visits pct,2026-04-25,quantile,0.24,7.892338544479571e-5,0.239383365958929,0
ACCIDDA-InfluPaint,athens,2026-04-25,0,Flu ED visits pct,2026-04-25,quantile,0.21,0.0442714784294366,0.4964816570281982,1
ACCIDDA-InfluPaint,athens,2026-05-02,1,Flu ED visits pct,2026-04-25,quantile,0.22,0.0017103565041907,0.3996677361428737,1
ACCIDDA-InfluPaint,athens,2026-05-09,2,Flu ED visits pct,2026-04-25,quantile,0.17,6.19411093794e-4,0.3320673853158951,1
ACCIDDA-InfluPaint,athens,2026-05-16,3,Flu ED visits pct,2026-04-25,quantile,0.27,7.892338544479571e-5,0.239383365958929,0
