location,target_end_date,horizon,wis,model_id,target
rock-hill,2026-05-16,1,0.10790990449826825,UT-GBQR,Flu ED visits pct
horry,2026-05-16,1,0.026466251479738336,UT-GBQR,Flu ED visits pct
houston,2026-05-16,1,0.0097420482507216,UT-GBQR,Flu ED visits pct
san-antonio,2026-05-16,1,0.1403897895533758,UT-GBQR,Flu ED visits pct
beaumont,2026-05-16,1,0.19528482708328226,UT-GBQR,Flu ED visits pct
el-paso,2026-05-16,1,0.651465027770463,UT-GBQR,Flu ED visits pct
austin,2026-05-16,1,0.039463870963415276,UT-GBQR,Flu ED visits pct
dallas,2026-05-16,1,0.09709298380005166,UT-GBQR,Flu ED visits pct
provo,2026-05-16,1,0.051198844826044136,UT-GBQR,Flu ED visits pct
salt-lake-city,2026-05-16,1,0.01067568941566227,UT-GBQR,Flu ED visits pct
ogden,2026-05-16,1,0.02886124021262722,UT-GBQR,Flu ED visits pct
roanoke,2026-05-16,1,0.010031328305645577,UT-GBQR,Flu ED visits pct
clt-area,2026-05-16,1,0.3623217106329453,UT-GBQR,Flu ED visits pct
fay-area,2026-05-16,1,0.23771629217750131,UT-GBQR,Flu ED visits pct
nenc,2026-05-16,1,0.24104964419874073,UT-GBQR,Flu ED visits pct
rtp-area,2026-05-16,1,0.25771669668395236,UT-GBQR,Flu ED visits pct
senc,2026-05-16,1,0.35470896267126206,UT-GBQR,Flu ED visits pct
triad-area,2026-05-16,1,0.10958650463827707,UT-GBQR,Flu ED visits pct
wnc,2026-05-16,1,0.19265310333689048,UT-GBQR,Flu ED visits pct
portland-or,2026-05-16,1,0.050364988431256544,UT-GBQR,Flu ED visits pct
salem,2026-05-16,1,0.013947717723293205,UT-GBQR,Flu ED visits pct
deschutes,2026-05-16,1,0.11033343150275177,UT-GBQR,Flu ED visits pct
eugene,2026-05-16,1,0.07366299216678393,UT-GBQR,Flu ED visits pct
medford,2026-05-16,1,0.15230611948589706,UT-GBQR,Flu ED visits pct
denver,2026-05-23,4,0.016851154907856724,UT-GBQR,Flu ED visits pct
mesa,2026-05-23,4,0.19963018256187692,UT-GBQR,Flu ED visits pct
colorado-springs,2026-05-23,4,0.019386119104097984,UT-GBQR,Flu ED visits pct
weld,2026-05-23,4,0.03500633273682056,UT-GBQR,Flu ED visits pct
boulder,2026-05-23,4,0.05306606072217662,UT-GBQR,Flu ED visits pct
larimer,2026-05-23,4,0.05306606072217662,UT-GBQR,Flu ED visits pct
savannah,2026-05-23,4,0.021706880439806585,UT-GBQR,Flu ED visits pct
floyd,2026-05-23,4,0.012750005449997001,UT-GBQR,Flu ED visits pct
hall,2026-05-23,4,0.08103035527321367,UT-GBQR,Flu ED visits pct
marietta,2026-05-23,4,0.07136844436147677,UT-GBQR,Flu ED visits pct
macon,2026-05-23,4,0.01211630183956784,UT-GBQR,Flu ED visits pct
henry,2026-05-23,4,0.013894564590205546,UT-GBQR,Flu ED visits pct
cherokee,2026-05-23,4,0.08103035527321367,UT-GBQR,Flu ED visits pct
athens,2026-05-23,4,0.026734566839760977,UT-GBQR,Flu ED visits pct
south-augusta,2026-05-23,4,0.037913398863800324,UT-GBQR,Flu ED visits pct
columbus,2026-05-23,4,0.11058915751475808,UT-GBQR,Flu ED visits pct
la-grange,2026-05-23,4,0.037913398863800324,UT-GBQR,Flu ED visits pct
indianapolis,2026-05-23,4,0.034657229961347534,UT-GBQR,Flu ED visits pct
bangor,2026-05-23,4,0.020471000218808506,UT-GBQR,Flu ED visits pct
portland,2026-05-23,4,0.01597425274899598,UT-GBQR,Flu ED visits pct
baltimore,2026-05-23,4,0.01318110266649391,UT-GBQR,Flu ED visits pct
frederick,2026-05-23,4,0.04598485466081884,UT-GBQR,Flu ED visits pct
montgomery,2026-05-23,4,0.011025711173372872,UT-GBQR,Flu ED visits pct
harford,2026-05-23,4,0.01200196535761767,UT-GBQR,Flu ED visits pct
worcester,2026-05-23,4,0.014720701310871656,UT-GBQR,Flu ED visits pct
pittsfield,2026-05-23,4,0.09149265980388153,UT-GBQR,Flu ED visits pct
boston,2026-05-23,4,0.015140680643424307,UT-GBQR,Flu ED visits pct
springfield,2026-05-23,4,0.037195833547215854,UT-GBQR,Flu ED visits pct
new-bedford,2026-05-23,4,0.015726238590862536,UT-GBQR,Flu ED visits pct
lynn,2026-05-23,4,0.016119639496997074,UT-GBQR,Flu ED visits pct
st-paul,2026-05-23,4,0.022015889970901814,UT-GBQR,Flu ED visits pct
duluth,2026-05-23,4,0.022015889970901814,UT-GBQR,Flu ED visits pct
minneapolis,2026-05-23,4,0.025019960559120986,UT-GBQR,Flu ED visits pct
st-cloud,2026-05-23,4,0.01738677315129274,UT-GBQR,Flu ED visits pct
rochester,2026-05-23,4,0.08736222855559463,UT-GBQR,Flu ED visits pct
columbia,2026-05-23,4,0.011792281296438065,UT-GBQR,Flu ED visits pct
greenville,2026-05-23,4,0.013663511579498007,UT-GBQR,Flu ED visits pct
florence,2026-05-23,4,0.1437578985539008,UT-GBQR,Flu ED visits pct
charleston,2026-05-23,4,0.010813322442865298,UT-GBQR,Flu ED visits pct
rock-hill,2026-05-23,4,0.05456362733891069,UT-GBQR,Flu ED visits pct
horry,2026-05-23,4,0.009842913557448124,UT-GBQR,Flu ED visits pct
houston,2026-05-23,4,0.010338725802277697,UT-GBQR,Flu ED visits pct
san-antonio,2026-05-23,4,0.12248074776375445,UT-GBQR,Flu ED visits pct
beaumont,2026-05-23,4,0.0095364760274458,UT-GBQR,Flu ED visits pct
el-paso,2026-05-23,4,0.5792981940362644,UT-GBQR,Flu ED visits pct
austin,2026-05-23,4,0.15757206757502454,UT-GBQR,Flu ED visits pct
dallas,2026-05-23,4,0.10538631440445433,UT-GBQR,Flu ED visits pct
provo,2026-05-23,4,0.11544109381431483,UT-GBQR,Flu ED visits pct
salt-lake-city,2026-05-23,4,0.11544109381431483,UT-GBQR,Flu ED visits pct
ogden,2026-05-23,4,0.11544109381431483,UT-GBQR,Flu ED visits pct
roanoke,2026-05-23,4,0.006580500596091389,UT-GBQR,Flu ED visits pct
clt-area,2026-05-23,4,0.3388404440534747,UT-GBQR,Flu ED visits pct
fay-area,2026-05-23,4,0.23142019543263778,UT-GBQR,Flu ED visits pct
nenc,2026-05-23,4,0.2031878502651698,UT-GBQR,Flu ED visits pct
rtp-area,2026-05-23,4,0.17628039734524548,UT-GBQR,Flu ED visits pct
senc,2026-05-23,4,0.2592773169162134,UT-GBQR,Flu ED visits pct
triad-area,2026-05-23,4,0.019333264576758418,UT-GBQR,Flu ED visits pct
wnc,2026-05-23,4,0.07246521895662683,UT-GBQR,Flu ED visits pct
portland-or,2026-05-23,4,0.06114866409242428,UT-GBQR,Flu ED visits pct
salem,2026-05-23,4,0.026722100625728572,UT-GBQR,Flu ED visits pct
deschutes,2026-05-23,4,0.01899974753188379,UT-GBQR,Flu ED visits pct
eugene,2026-05-23,4,0.12861440627485812,UT-GBQR,Flu ED visits pct
medford,2026-05-23,4,0.20341561935755653,UT-GBQR,Flu ED visits pct
denver,2026-05-23,3,0.01386941584450199,UT-GBQR,Flu ED visits pct
mesa,2026-05-23,3,0.2040728777449189,UT-GBQR,Flu ED visits pct
colorado-springs,2026-05-23,3,0.01807768106140862,UT-GBQR,Flu ED visits pct
weld,2026-05-23,3,0.030511201258418583,UT-GBQR,Flu ED visits pct
boulder,2026-05-23,3,0.04898806700819555,UT-GBQR,Flu ED visits pct
larimer,2026-05-23,3,0.04898806700819555,UT-GBQR,Flu ED visits pct
savannah,2026-05-23,3,0.01789056403726243,UT-GBQR,Flu ED visits pct
floyd,2026-05-23,3,0.009001148343208651,UT-GBQR,Flu ED visits pct
hall,2026-05-23,3,0.06731731994359115,UT-GBQR,Flu ED visits pct
marietta,2026-05-23,3,0.05765540903185426,UT-GBQR,Flu ED visits pct
macon,2026-05-23,3,0.010855477164050846,UT-GBQR,Flu ED visits pct
henry,2026-05-23,3,0.011938024903926953,UT-GBQR,Flu ED visits pct
cherokee,2026-05-23,3,0.06731731994359115,UT-GBQR,Flu ED visits pct
athens,2026-05-23,3,0.02090717587723507,UT-GBQR,Flu ED visits pct
south-augusta,2026-05-23,3,0.02848627341562892,UT-GBQR,Flu ED visits pct
columbus,2026-05-23,3,0.09687612218513557,UT-GBQR,Flu ED visits pct
la-grange,2026-05-23,3,0.02848627341562892,UT-GBQR,Flu ED visits pct
indianapolis,2026-05-23,3,0.02362794966026366,UT-GBQR,Flu ED visits pct
bangor,2026-05-23,3,0.03282095967676833,UT-GBQR,Flu ED visits pct
portland,2026-05-23,3,0.021395553169290163,UT-GBQR,Flu ED visits pct
baltimore,2026-05-23,3,0.027205249588702685,UT-GBQR,Flu ED visits pct
frederick,2026-05-23,3,0.05601512756230753,UT-GBQR,Flu ED visits pct
montgomery,2026-05-23,3,0.020314190228701352,UT-GBQR,Flu ED visits pct
harford,2026-05-23,3,0.011843640769482104,UT-GBQR,Flu ED visits pct
worcester,2026-05-23,3,0.013834324197190048,UT-GBQR,Flu ED visits pct
pittsfield,2026-05-23,3,0.0849027829157954,UT-GBQR,Flu ED visits pct
boston,2026-05-23,3,0.015818503908301876,UT-GBQR,Flu ED visits pct
springfield,2026-05-23,3,0.03514067218960018,UT-GBQR,Flu ED visits pct
new-bedford,2026-05-23,3,0.012828786917199167,UT-GBQR,Flu ED visits pct
lynn,2026-05-23,3,0.016797462761874642,UT-GBQR,Flu ED visits pct
st-paul,2026-05-23,3,0.024084981222716836,UT-GBQR,Flu ED visits pct
duluth,2026-05-23,3,0.024084981222716836,UT-GBQR,Flu ED visits pct
minneapolis,2026-05-23,3,0.014158280882148037,UT-GBQR,Flu ED visits pct
st-cloud,2026-05-23,3,0.011368734089806225,UT-GBQR,Flu ED visits pct
rochester,2026-05-23,3,0.09051599562630441,UT-GBQR,Flu ED visits pct
columbia,2026-05-23,3,0.006339727742225064,UT-GBQR,Flu ED visits pct
greenville,2026-05-23,3,0.0208390336598486,UT-GBQR,Flu ED visits pct
florence,2026-05-23,3,0.18086182331478995,UT-GBQR,Flu ED visits pct
charleston,2026-05-23,3,0.006908998172004401,UT-GBQR,Flu ED visits pct
rock-hill,2026-05-23,3,0.047750687741665375,UT-GBQR,Flu ED visits pct
horry,2026-05-23,3,0.009441912077088823,UT-GBQR,Flu ED visits pct
houston,2026-05-23,3,0.008309713335566673,UT-GBQR,Flu ED visits pct
san-antonio,2026-05-23,3,0.11713882987642894,UT-GBQR,Flu ED visits pct
beaumont,2026-05-23,3,0.006710063215747405,UT-GBQR,Flu ED visits pct
el-paso,2026-05-23,3,0.5983893483299958,UT-GBQR,Flu ED visits pct
austin,2026-05-23,3,0.15223014968769905,UT-GBQR,Flu ED visits pct
dallas,2026-05-23,3,0.10004439651712883,UT-GBQR,Flu ED visits pct
provo,2026-05-23,3,0.08094578022944801,UT-GBQR,Flu ED visits pct
salt-lake-city,2026-05-23,3,0.08094578022944801,UT-GBQR,Flu ED visits pct
ogden,2026-05-23,3,0.08094578022944801,UT-GBQR,Flu ED visits pct
roanoke,2026-05-23,3,0.004002427915702742,UT-GBQR,Flu ED visits pct
clt-area,2026-05-23,3,0.2914810943830218,UT-GBQR,Flu ED visits pct
fay-area,2026-05-23,3,0.18406084576218493,UT-GBQR,Flu ED visits pct
nenc,2026-05-23,3,0.26260913085052484,UT-GBQR,Flu ED visits pct
rtp-area,2026-05-23,3,0.2357016779306005,UT-GBQR,Flu ED visits pct
senc,2026-05-23,3,0.3186985975015684,UT-GBQR,Flu ED visits pct
triad-area,2026-05-23,3,0.03919675582055947,UT-GBQR,Flu ED visits pct
wnc,2026-05-23,3,0.12680758969146308,UT-GBQR,Flu ED visits pct
portland-or,2026-05-23,3,0.09067399021323935,UT-GBQR,Flu ED visits pct
salem,2026-05-23,3,0.027828446986561464,UT-GBQR,Flu ED visits pct
deschutes,2026-05-23,3,0.017383321595196052,UT-GBQR,Flu ED visits pct
eugene,2026-05-23,3,0.16026728201243456,UT-GBQR,Flu ED visits pct
medford,2026-05-23,3,0.23506849509513295,UT-GBQR,Flu ED visits pct
denver,2026-05-23,2,0.015550573807843252,UT-GBQR,Flu ED visits pct
mesa,2026-05-23,2,0.16102449510855252,UT-GBQR,Flu ED visits pct
colorado-springs,2026-05-23,2,0.021617253121082897,UT-GBQR,Flu ED visits pct
weld,2026-05-23,2,0.02033778405163645,UT-GBQR,Flu ED visits pct
boulder,2026-05-23,2,0.028634800021883726,UT-GBQR,Flu ED visits pct
larimer,2026-05-23,2,0.028634800021883726,UT-GBQR,Flu ED visits pct
savannah,2026-05-23,2,0.02095230209267117,UT-GBQR,Flu ED visits pct
floyd,2026-05-23,2,0.013709132670552411,UT-GBQR,Flu ED visits pct
hall,2026-05-23,2,0.07629165993009951,UT-GBQR,Flu ED visits pct
marietta,2026-05-23,2,0.06662974901836262,UT-GBQR,Flu ED visits pct
macon,2026-05-23,2,0.010703835062351707,UT-GBQR,Flu ED visits pct
henry,2026-05-23,2,0.014999762959335682,UT-GBQR,Flu ED visits pct
cherokee,2026-05-23,2,0.07629165993009951,UT-GBQR,Flu ED visits pct
athens,2026-05-23,2,0.024207172238005358,UT-GBQR,Flu ED visits pct
south-augusta,2026-05-23,2,0.03440113816478122,UT-GBQR,Flu ED visits pct
columbus,2026-05-23,2,0.1058504621716439,UT-GBQR,Flu ED visits pct
la-grange,2026-05-23,2,0.03440113816478122,UT-GBQR,Flu ED visits pct
indianapolis,2026-05-23,2,0.004354166670274202,UT-GBQR,Flu ED visits pct
bangor,2026-05-23,2,0.021598354530893055,UT-GBQR,Flu ED visits pct
portland,2026-05-23,2,0.01239322708941825,UT-GBQR,Flu ED visits pct
baltimore,2026-05-23,2,0.009120033141706955,UT-GBQR,Flu ED visits pct
frederick,2026-05-23,2,0.03210363999692902,UT-GBQR,Flu ED visits pct
montgomery,2026-05-23,2,0.005828341934281753,UT-GBQR,Flu ED visits pct
harford,2026-05-23,2,0.019203285295687444,UT-GBQR,Flu ED visits pct
worcester,2026-05-23,2,0.008980985565311949,UT-GBQR,Flu ED visits pct
pittsfield,2026-05-23,2,0.08036921156716573,UT-GBQR,Flu ED visits pct
boston,2026-05-23,2,0.012742877057162986,UT-GBQR,Flu ED visits pct
springfield,2026-05-23,2,0.04555592724445858,UT-GBQR,Flu ED visits pct
new-bedford,2026-05-23,2,0.007975448285321072,UT-GBQR,Flu ED visits pct
lynn,2026-05-23,2,0.01567975361788129,UT-GBQR,Flu ED visits pct
st-paul,2026-05-23,2,0.0501831608258352,UT-GBQR,Flu ED visits pct
duluth,2026-05-23,2,0.0501831608258352,UT-GBQR,Flu ED visits pct
minneapolis,2026-05-23,2,0.01252972172427578,UT-GBQR,Flu ED visits pct
st-cloud,2026-05-23,2,0.020898362101301218,UT-GBQR,Flu ED visits pct
rochester,2026-05-23,2,0.04762843416684546,UT-GBQR,Flu ED visits pct
columbia,2026-05-23,2,0.010341294354667076,UT-GBQR,Flu ED visits pct
greenville,2026-05-23,2,0.011914925012136451,UT-GBQR,Flu ED visits pct
florence,2026-05-23,2,0.17885913507970677,UT-GBQR,Flu ED visits pct
charleston,2026-05-23,2,0.00898160434007169,UT-GBQR,Flu ED visits pct
rock-hill,2026-05-23,2,0.0527458648897674,UT-GBQR,Flu ED visits pct
horry,2026-05-23,2,0.008011195454654516,UT-GBQR,Flu ED visits pct
houston,2026-05-23,2,0.014266250517643825,UT-GBQR,Flu ED visits pct
san-antonio,2026-05-23,2,0.1069509729446319,UT-GBQR,Flu ED visits pct
beaumont,2026-05-23,2,0.01185950119314813,UT-GBQR,Flu ED visits pct
el-paso,2026-05-23,2,0.5910188112521709,UT-GBQR,Flu ED visits pct
austin,2026-05-23,2,0.14204229275590205,UT-GBQR,Flu ED visits pct
dallas,2026-05-23,2,0.08985653958533181,UT-GBQR,Flu ED visits pct
provo,2026-05-23,2,0.06520967235127395,UT-GBQR,Flu ED visits pct
salt-lake-city,2026-05-23,2,0.06520967235127395,UT-GBQR,Flu ED visits pct
ogden,2026-05-23,2,0.06520967235127395,UT-GBQR,Flu ED visits pct
roanoke,2026-05-23,2,0.008296833910756814,UT-GBQR,Flu ED visits pct
clt-area,2026-05-23,2,0.2671592071476722,UT-GBQR,Flu ED visits pct
fay-area,2026-05-23,2,0.15973895852683534,UT-GBQR,Flu ED visits pct
nenc,2026-05-23,2,0.3126029896845519,UT-GBQR,Flu ED visits pct
rtp-area,2026-05-23,2,0.2856955367646276,UT-GBQR,Flu ED visits pct
senc,2026-05-23,2,0.36869245633559555,UT-GBQR,Flu ED visits pct
triad-area,2026-05-23,2,0.07860942234627638,UT-GBQR,Flu ED visits pct
wnc,2026-05-23,2,0.17680144852549015,UT-GBQR,Flu ED visits pct
portland-or,2026-05-23,2,0.06496694281600407,UT-GBQR,Flu ED visits pct
salem,2026-05-23,2,0.016275847099817924,UT-GBQR,Flu ED visits pct
deschutes,2026-05-23,2,0.012398859646131629,UT-GBQR,Flu ED visits pct
eugene,2026-05-23,2,0.13456023461519928,UT-GBQR,Flu ED visits pct
medford,2026-05-23,2,0.20936144769789766,UT-GBQR,Flu ED visits pct
denver,2026-05-23,1,0.023177502170939442,UT-GBQR,Flu ED visits pct
mesa,2026-05-23,1,0.15652290703136612,UT-GBQR,Flu ED visits pct
colorado-springs,2026-05-23,1,0.030883453158939533,UT-GBQR,Flu ED visits pct
weld,2026-05-23,1,0.00912078775015577,UT-GBQR,Flu ED visits pct
boulder,2026-05-23,1,0.020619289259580953,UT-GBQR,Flu ED visits pct
larimer,2026-05-23,1,0.020619289259580953,UT-GBQR,Flu ED visits pct
savannah,2026-05-23,1,0.014295163342051491,UT-GBQR,Flu ED visits pct
floyd,2026-05-23,1,0.010411871595187482,UT-GBQR,Flu ED visits pct
hall,2026-05-23,1,0.068096274787123115,UT-GBQR,Flu ED visits pct
marietta,2026-05-23,1,0.05843436387538622,UT-GBQR,Flu ED visits pct
macon,2026-05-23,1,0.010964343061526417,UT-GBQR,Flu ED visits pct
henry,2026-05-23,1,0.011390830448760249,UT-GBQR,Flu ED visits pct
cherokee,2026-05-23,1,0.068096274787123115,UT-GBQR,Flu ED visits pct
athens,2026-05-23,1,0.01731177518202413,UT-GBQR,Flu ED visits pct
south-augusta,2026-05-23,1,0.027891636266793116,UT-GBQR,Flu ED visits pct
columbus,2026-05-23,1,0.09765507702866752,UT-GBQR,Flu ED visits pct
la-grange,2026-05-23,1,0.027891636266793116,UT-GBQR,Flu ED visits pct
indianapolis,2026-05-23,1,0.0021564786047378196,UT-GBQR,Flu ED visits pct
bangor,2026-05-23,1,0.006736115314925301,UT-GBQR,Flu ED visits pct
portland,2026-05-23,1,0.016818851954271307,UT-GBQR,Flu ED visits pct
baltimore,2026-05-23,1,0.014016324210528766,UT-GBQR,Flu ED visits pct
frederick,2026-05-23,1,0.042042872615133856,UT-GBQR,Flu ED visits pct
montgomery,2026-05-23,1,0.008010155709635997,UT-GBQR,Flu ED visits pct
harford,2026-05-23,1,0.013651047323720099,UT-GBQR,Flu ED visits pct
worcester,2026-05-23,1,0.008404022978666017,UT-GBQR,Flu ED visits pct
pittsfield,2026-05-23,1,0.07696166350362438,UT-GBQR,Flu ED visits pct
boston,2026-05-23,1,0.010388202689777842,UT-GBQR,Flu ED visits pct
springfield,2026-05-23,1,0.050670248052071674,UT-GBQR,Flu ED visits pct
new-bedford,2026-05-23,1,0.007740348448987346,UT-GBQR,Flu ED visits pct
lynn,2026-05-23,1,0.012634068757526689,UT-GBQR,Flu ED visits pct
st-paul,2026-05-23,1,0.04513101592316644,UT-GBQR,Flu ED visits pct
duluth,2026-05-23,1,0.04513101592316644,UT-GBQR,Flu ED visits pct
minneapolis,2026-05-23,1,0.010094098460673696,UT-GBQR,Flu ED visits pct
st-cloud,2026-05-23,1,0.015564848541495794,UT-GBQR,Flu ED visits pct
rochester,2026-05-23,1,0.052090305458895855,UT-GBQR,Flu ED visits pct
columbia,2026-05-23,1,0.007207344696551932,UT-GBQR,Flu ED visits pct
greenville,2026-05-23,1,0.025405459153641126,UT-GBQR,Flu ED visits pct
florence,2026-05-23,1,0.21823507946917473,UT-GBQR,Flu ED visits pct
charleston,2026-05-23,1,0.008186303550124696,UT-GBQR,Flu ED visits pct
rock-hill,2026-05-23,1,0.032795431163399745,UT-GBQR,Flu ED visits pct
horry,2026-05-23,1,0.009156712435541873,UT-GBQR,Flu ED visits pct
houston,2026-05-23,1,0.021164762460934346,UT-GBQR,Flu ED visits pct
san-antonio,2026-05-23,1,0.0945901854125588,UT-GBQR,Flu ED visits pct
beaumont,2026-05-23,1,0.017153513586774857,UT-GBQR,Flu ED visits pct
el-paso,2026-05-23,1,0.5685542662689428,UT-GBQR,Flu ED visits pct
austin,2026-05-23,1,0.12968150522382887,UT-GBQR,Flu ED visits pct
dallas,2026-05-23,1,0.07749575205325869,UT-GBQR,Flu ED visits pct
provo,2026-05-23,1,0.06082487684857588,UT-GBQR,Flu ED visits pct
salt-lake-city,2026-05-23,1,0.06082487684857588,UT-GBQR,Flu ED visits pct
ogden,2026-05-23,1,0.06082487684857588,UT-GBQR,Flu ED visits pct
roanoke,2026-05-23,1,0.006894609242453447,UT-GBQR,Flu ED visits pct
clt-area,2026-05-23,1,0.27734175315726695,UT-GBQR,Flu ED visits pct
fay-area,2026-05-23,1,0.16992150453643012,UT-GBQR,Flu ED visits pct
nenc,2026-05-23,1,0.3215750206418812,UT-GBQR,Flu ED visits pct
rtp-area,2026-05-23,1,0.2946675677219568,UT-GBQR,Flu ED visits pct
senc,2026-05-23,1,0.37766448729292473,UT-GBQR,Flu ED visits pct
triad-area,2026-05-23,1,0.08758145330360562,UT-GBQR,Flu ED visits pct
wnc,2026-05-23,1,0.18577347948281936,UT-GBQR,Flu ED visits pct
portland-or,2026-05-23,1,0.01620426376914591,UT-GBQR,Flu ED visits pct
salem,2026-05-23,1,0.012217694140090024,UT-GBQR,Flu ED visits pct
deschutes,2026-05-23,1,0.01834408851423789,UT-GBQR,Flu ED visits pct
eugene,2026-05-23,1,0.07090611415264556,UT-GBQR,Flu ED visits pct
medford,2026-05-23,1,0.14570732723534394,UT-GBQR,Flu ED visits pct
denver,2026-05-30,4,0.06845995166697025,UT-GBQR,Flu ED visits pct
mesa,2026-05-30,4,0.12351972884999765,UT-GBQR,Flu ED visits pct
colorado-springs,2026-05-30,4,0.018285870066139555,UT-GBQR,Flu ED visits pct
weld,2026-05-30,4,0.07742862164973066,UT-GBQR,Flu ED visits pct
boulder,2026-05-30,4,0.033805246718948107,UT-GBQR,Flu ED visits pct
larimer,2026-05-30,4,0.18178863697397343,UT-GBQR,Flu ED visits pct
savannah,2026-05-30,4,0.007534604958727317,UT-GBQR,Flu ED visits pct
floyd,2026-05-30,4,0.04642654092877872,UT-GBQR,Flu ED visits pct
hall,2026-05-30,4,0.09521670509821073,UT-GBQR,Flu ED visits pct
marietta,2026-05-30,4,0.032044673267327205,UT-GBQR,Flu ED visits pct
macon,2026-05-30,4,0.0076813649390341365,UT-GBQR,Flu ED visits pct
henry,2026-05-30,4,0.055995991944929435,UT-GBQR,Flu ED visits pct
cherokee,2026-05-30,4,0.03792681794741554,UT-GBQR,Flu ED visits pct
athens,2026-05-30,4,0.032044673267327205,UT-GBQR,Flu ED visits pct
south-augusta,2026-05-30,4,0.03792681794741554,UT-GBQR,Flu ED visits pct
columbus,2026-05-30,4,0.055995991944929435,UT-GBQR,Flu ED visits pct
la-grange,2026-05-30,4,0.032044673267327205,UT-GBQR,Flu ED visits pct
indianapolis,2026-05-30,4,0.008255651996850008,UT-GBQR,Flu ED visits pct
bangor,2026-05-30,4,0.014705264348616251,UT-GBQR,Flu ED visits pct
portland,2026-05-30,4,0.05213580882940055,UT-GBQR,Flu ED visits pct
baltimore,2026-05-30,4,0.027817591324790367,UT-GBQR,Flu ED visits pct
frederick,2026-05-30,4,0.09955031173791769,UT-GBQR,Flu ED visits pct
montgomery,2026-05-30,4,0.040132728476859794,UT-GBQR,Flu ED visits pct
harford,2026-05-30,4,0.09955031173791769,UT-GBQR,Flu ED visits pct
worcester,2026-05-30,4,0.015790384803994383,UT-GBQR,Flu ED visits pct
pittsfield,2026-05-30,4,0.029085372143526682,UT-GBQR,Flu ED visits pct
boston,2026-05-30,4,0.013927796791775419,UT-GBQR,Flu ED visits pct
springfield,2026-05-30,4,0.031851639748425045,UT-GBQR,Flu ED visits pct
new-bedford,2026-05-30,4,0.01669226694780841,UT-GBQR,Flu ED visits pct
lynn,2026-05-30,4,0.0234829993713996,UT-GBQR,Flu ED visits pct
st-paul,2026-05-30,4,0.02923689720647782,UT-GBQR,Flu ED visits pct
duluth,2026-05-30,4,0.03448634952919087,UT-GBQR,Flu ED visits pct
minneapolis,2026-05-30,4,0.0211382567268327,UT-GBQR,Flu ED visits pct
st-cloud,2026-05-30,4,0.07032411405637687,UT-GBQR,Flu ED visits pct
rochester,2026-05-30,4,0.014789026815155062,UT-GBQR,Flu ED visits pct
columbia,2026-05-30,4,0.06664794806345717,UT-GBQR,Flu ED visits pct
greenville,2026-05-30,4,0.01299600894076477,UT-GBQR,Flu ED visits pct
florence,2026-05-30,4,0.008801980688846084,UT-GBQR,Flu ED visits pct
charleston,2026-05-30,4,0.021924750511024913,UT-GBQR,Flu ED visits pct
rock-hill,2026-05-30,4,0.008473169149630274,UT-GBQR,Flu ED visits pct
horry,2026-05-30,4,0.011359190064001804,UT-GBQR,Flu ED visits pct
houston,2026-05-30,4,0.00860354099987607,UT-GBQR,Flu ED visits pct
san-antonio,2026-05-30,4,0.17172518551870625,UT-GBQR,Flu ED visits pct
beaumont,2026-05-30,4,0.10089913295009383,UT-GBQR,Flu ED visits pct
el-paso,2026-05-30,4,0.5978852133029475,UT-GBQR,Flu ED visits pct
austin,2026-05-30,4,0.11814093938459992,UT-GBQR,Flu ED visits pct
dallas,2026-05-30,4,0.10948287664148532,UT-GBQR,Flu ED visits pct
provo,2026-05-30,4,0.013312491915279267,UT-GBQR,Flu ED visits pct
salt-lake-city,2026-05-30,4,0.025113134265584567,UT-GBQR,Flu ED visits pct
ogden,2026-05-30,4,0.09764285611199952,UT-GBQR,Flu ED visits pct
roanoke,2026-05-30,4,0.0030335677547114973,UT-GBQR,Flu ED visits pct
clt-area,2026-05-30,4,0.2948664349983747,UT-GBQR,Flu ED visits pct
fay-area,2026-05-30,4,0.19722796543445875,UT-GBQR,Flu ED visits pct
nenc,2026-05-30,4,0.23634247100548247,UT-GBQR,Flu ED visits pct
rtp-area,2026-05-30,4,0.19228248121145197,UT-GBQR,Flu ED visits pct
senc,2026-05-30,4,0.2919123221602933,UT-GBQR,Flu ED visits pct
triad-area,2026-05-30,4,0.06526546803308551,UT-GBQR,Flu ED visits pct
wnc,2026-05-30,4,0.18369873752006052,UT-GBQR,Flu ED visits pct
portland-or,2026-05-30,4,0.09042729287444778,UT-GBQR,Flu ED visits pct
salem,2026-05-30,4,0.1515817160277784,UT-GBQR,Flu ED visits pct
deschutes,2026-05-30,4,0.16976403511096885,UT-GBQR,Flu ED visits pct
eugene,2026-05-30,4,0.2361391040558415,UT-GBQR,Flu ED visits pct
medford,2026-05-30,4,0.25594173135202114,UT-GBQR,Flu ED visits pct
denver,2026-05-30,3,0.030670779230751715,UT-GBQR,Flu ED visits pct
mesa,2026-05-30,3,0.07744249876076666,UT-GBQR,Flu ED visits pct
colorado-springs,2026-05-30,3,0.031128753317990674,UT-GBQR,Flu ED visits pct
weld,2026-05-30,3,0.03644379713286105,UT-GBQR,Flu ED visits pct
boulder,2026-05-30,3,0.017081895733444197,UT-GBQR,Flu ED visits pct
larimer,2026-05-30,3,0.13571140688474242,UT-GBQR,Flu ED visits pct
savannah,2026-05-30,3,0.012938991077198758,UT-GBQR,Flu ED visits pct
